名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
厭,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨风格，厭，一种象征疾病的古老生物，形象扭曲而病态，身体呈现暗绿色，皮肤上布满溃烂的疮疤和斑点，四肢细长无力，眼神空洞无神，周身散发着腐朽的气息，背景为阴沉的山林，空气中弥漫着淡淡的雾气，整体氛围压抑而沉重。,疾病\疾病\厭.png,yan（厭）,"prompt: Traditional Chinese ink style, disgust, an ancient creature that symbolizes disease, the image is distorted and morbid, the body is dark green, the skin is covered with festering scars and spots, the limbs are slender and weak, the eyes are empty and godless, the whole body exudes a decaying atmosphere, the background is gloomy mountains and forests, the air is filled with a faint mist, the overall atmosphere is depressing and heavy."
愚,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一个象征疾病的古老形象，名为愚，其形态如同一团混沌的黑雾，缠绕着病态的苍白面容。在画面中，愚的形象隐匿于一片枯萎的草木之间，周围弥漫着一种压抑而沉重的氛围。背景是荒凉的山野，天空阴沉，仿佛预示着疾病的蔓延。整个画面采用传统中国美学的彩色水墨风格，线条流畅，色彩深邃，透露出一种神秘而古老的氛围。,疾病\疾病\愚.png,yu（愚）,"prompt: An ancient image of illness called foolishness, in the form of a chaotic black fog entwined with a sickly pale face. In the picture, the image of Yu is hidden among a withered vegetation, surrounded by a depressing and heavy atmosphere. The background is desolate mountains and the sky is gloomy, as if to foreshadow the spread of disease. The whole picture adopts the color ink style of traditional Chinese aesthetics, with smooth lines and deep colors, revealing a mysterious and ancient atmosphere."
寓,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统神话中的疾病之神寓，以古代插画风格和传统中国美学的彩色水墨风格描绘。画面中，寓被表现为一位面容苍白、身着古装的人物，周围环绕着象征疾病的烟雾和幽暗氛围，背景为模糊的山川河流，整个画面充满神秘而略带阴郁的气息。,疾病\疾病\寓.png,yu（寓）,"prompt: The allegory of the god of disease in traditional Chinese mythology, depicted in the style of ancient illustration and the color ink style of traditional Chinese aesthetics. In the picture, the allegory is represented as a pale-faced figure dressed in ancient costume, surrounded by smoke and a dark atmosphere symbolizing disease, with blurred mountains and rivers in the background, and the whole picture is full of mystery and slightly gloomy."
癭,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统医学插画，癭病患者形象，颈部肿大如囊，面容憔悴，身着古代汉服，背景为古朴的中药铺，色彩以淡雅的水墨色调为主，细节处用细腻的线条描绘，展现古代对疾病的认知和治疗场景。,疾病\疾病\癭.png,ying（癭）,"prompt: Traditional Chinese medicine illustration, the image of a patient with gall disease, the neck is swollen like a sac, the face is haggard, dressed in ancient Hanfu, the background is a simple Chinese medicine shop, the color is mainly elegant ink tones, and the details are depicted with delicate lines, showing the ancient cognition and treatment scene of the disease."
癡疾,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一位面容憔悴、眼神迷茫的古代病人，身着破旧的长袍，皮肤苍白，头发凌乱。他周围环绕着淡淡的黑雾，象征着疾病的侵袭。背景是古老的中国村庄，房屋简陋，远处有山峦和树木。画面采用彩色水墨风格，线条流畅，色彩淡雅，展现出一种忧郁而神秘的氛围。,疾病\疾病\癡疾.png,chiji（癡疾）,"Prompt: An ancient patient with a haggard face and confused eyes, dressed in a shabby robe, with pale skin and messy hair. He is surrounded by a faint black mist, symbolizing the onslaught of disease. The background is an old Chinese village with simple houses and mountains and trees in the distance. The picture adopts a color ink style, with smooth lines and elegant colors, showing a melancholic and mysterious atmosphere."
疫疾,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：疫疾，疾病之源，形象为一团缭绕的黑雾，其中隐约可见扭曲的人形和痛苦的面容。黑雾中夹杂着红色的瘟疫之火，象征着疾病的蔓延与破坏。背景为一片荒芜之地，枯树败叶，暗淡无光，空气中弥漫着压抑的气息。整体风格参考古代插画，采用传统中国美学的彩色水墨风格，笔触细腻，色彩对比强烈。,疾病\疾病\疫疾.png,yiji（疫疾）,"prompt: Epidemic, the source of disease, is a cloud of black fog, in which distorted human figures and painful faces are faintly visible. The black fog is mixed with red plague fire, symbolizing the spread and destruction of disease. The background is a barren land, with dead trees and dead leaves, dim and dull, and the air is filled with an oppressive atmosphere. The overall style refers to ancient illustrations, using the color ink style of traditional Chinese aesthetics, with delicate brushstrokes and strong color contrast."
嗌痛,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代中国医学插画风格，描绘一个身着传统服饰的人，面容痛苦，手抚喉咙，周围环绕着象征疾病的暗色云雾，背景为淡雅的水墨山水，整体色调以灰蓝为主，突出喉部不适的主题，画面中隐约可见古代医书中的草药图案，营造出一种神秘而古老的氛围。,疾病\疾病\嗌痛.png,aitong（嗌痛）,"prompt: Ancient Chinese medical illustration style, depicting a person dressed in traditional costumes, with a painful face, hands stroking his throat, surrounded by dark clouds symbolizing disease, the background is an elegant ink landscape, the overall tone is mainly gray and blue, highlighting the theme of throat discomfort, and the picture faintly shows the herbal patterns from ancient medical books, creating a mysterious and ancient atmosphere."
痔,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统医学插画风格，痔疮的象征性图像，以古代医书中的描绘为参考，采用彩色水墨技法，画面中可见一个人物侧面坐姿，面部表情痛苦，臀部周围有红色肿块和线条表示疼痛与不适，背景为淡雅的山水图案，整体色调柔和，强调传统美学与医学知识的结合。,疾病\疾病\痔.png,zhi（痔）,"prompt: Traditional Chinese medical illustration style, symbolic images of hemorrhoids, based on the depiction in ancient medical books, using color ink techniques, a character can be seen sitting on the side, facial expression is painful, there are red lumps and lines around the buttocks to indicate pain and discomfort, the background is an elegant landscape pattern, the overall tone is soft, emphasizing the combination of traditional aesthetics and medical knowledge."
灂,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学彩色水墨风格，描绘一个名为灂的疾病形象，它以一种神秘而幽暗的形态出现，如同一团缭绕的黑雾，其中隐约可见扭曲的人形轮廓。背景是古代中国的山水景色，山峦起伏，江水蜿蜒，但都被这团黑雾笼罩，显得格外阴森。在画面的一角，几株枯萎的树木和荒凉的土地暗示着疾病的破坏力。整幅画采用深色调，以突出疾病带来的压抑感和绝望感。,疾病\疾病\灂.png,zhuo（灂）,"Prompt: Traditional Chinese aesthetic color ink style depicts a disease called Qi, which appears in a mysterious and dark form, like a swirling black mist, in which a distorted human silhouette is faintly visible. The background is the landscape scenery of ancient China, with undulating mountains and winding rivers, but they are all shrouded in this black mist, which is particularly eerie. In one corner of the frame, several withered trees and desolate land suggest the destructive power of the disease. The entire painting is painted in dark tones to highlight the sense of oppression and hopelessness that comes with illness."
腫疾,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：肿疾，一种古老的疾病，表现为身体局部或全身的异常肿胀。在古代插画中，这种疾病的描绘通常以夸张的手法展现，患者的身体部分异常膨胀，皮肤呈现不自然的红色或紫色。背景为古朴的山水，画面采用传统中国美学的彩色水墨风格，色调以淡雅为主，但病患部位用鲜艳的颜色突出，形成鲜明对比，象征着疾病对生命的侵袭与破坏。,疾病\疾病\腫疾.png,zhongji（腫疾）,"Prompt: Swelling disease, an ancient disease that manifests as abnormal swelling of the body locally or throughout the body. In ancient illustrations, the disease was often depicted in an exaggerated manner, with abnormally swollen parts of the patient's body and unnatural red or purple skin. The background is a simple landscape, the picture adopts the color ink style of traditional Chinese aesthetics, the color tone is mainly elegant, but the patient part is highlighted with bright colors, forming a sharp contrast, symbolizing the invasion and destruction of life by disease."
墊,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代传说中的疾病之神墊，身披灰暗长袍，面容苍白憔悴，眼神中透露出病态的幽光。他手持一根枯萎的树枝，周围环绕着淡淡的黑雾，象征着疾病的蔓延。背景为荒凉的山野，枯树和荒草间弥漫着一种压抑的气氛。画面采用传统中国美学的彩色水墨风格，色彩以灰暗为主，点缀些许深红和墨绿，营造出一种神秘而沉重的氛围。,疾病\疾病\墊.png,dian（墊）,"prompt: The ancient legend of the god of disease, Mat, wearing a gray robe, his face is pale and haggard, and his eyes reveal a sick glow. He held a withered branch surrounded by a faint black mist, symbolizing the spread of disease. The background is a desolate mountain field, with an oppressive atmosphere among the dead trees and grass. The painting adopts the color ink style of traditional Chinese aesthetics, and the color is mainly gray and dark, embellished with a little deep red and dark green, creating a mysterious and heavy atmosphere."
底,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统神话中的疾病之神底，身着古朴长袍，面容苍白而憔悴，手持一根枯萎的树枝，象征着疾病的蔓延。背景是阴暗的山林，树木枯萎，草木凋零，天空中乌云密布，透露出一种压抑和病态的氛围。画面采用彩色水墨风格，色彩以灰暗为主，点缀几抹鲜艳的红色，突出神秘而恐怖的气息。,疾病\疾病\底.png,di（底）,"prompt: The god of disease in traditional Chinese mythology, dressed in a simple robe, with a pale and haggard face, holding a withered branch, symbolizing the spread of disease. The background is a gloomy mountain forest, with withered trees, withered vegetation, and dark clouds in the sky, revealing a depressing and sick atmosphere. The picture adopts color ink style, the color is mainly gray, embellished with a few bright reds, highlighting the mysterious and terrifying atmosphere."
妬,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨画风格，妬，一种象征嫉妒和怨恨的疾病，画面中一位面容憔悴、眼神充满怨毒的女子，身着古代服饰，周围环绕着黑色的烟雾，背景是阴暗的天空和枯萎的树木，表现出嫉妒和怨恨带来的痛苦和毁灭。,疾病\疾病\妬.png,du（妬）,"prompt: Traditional Chinese ink painting style, jealousy, a disease that symbolizes jealousy and resentment, depicts a woman with a haggard face and resentful eyes, dressed in ancient costumes, surrounded by black smoke, with a dark sky and withered trees in the background, showing the pain and destruction caused by jealousy and resentment."
癉,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统彩色水墨风格，癉病之神，形象为一位面容憔悴、皮肤苍白的男子，身穿破旧的长袍，手持一根枯萎的树枝，周围环绕着淡淡的黑雾，象征着疾病的蔓延。背景是荒凉的山野，远处有几座孤零零的茅屋，天空阴沉，乌云密布，给人一种压抑和不安的感觉。整体色调以灰暗为主，局部点缀一些鲜艳的颜色，突出癉病之神的神秘与恐怖。,疾病\疾病\癉.png,dan（癉）,"Prompt: Traditional Chinese color ink style, the god of leprosy, depicted as a haggard-faced, pale-skinned man, wearing a worn-out robe and holding a withered branch, surrounded by a faint black mist, symbolizing the spread of disease. The background is desolate mountains, with a few lonely huts in the distance, the sky is gloomy and cloudy, giving people a sense of oppression and unease. The overall color tone is mainly gray and dark, with some bright colors to highlight the mystery and horror of the god of leprosy."
倒,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代疾病形象，名为“倒”，以一种神秘而令人不安的病态之美呈现。其身体半透明，如同被薄雾笼罩，皮肤苍白如纸，眼睛深陷，目光空洞无神。它身着古代长袍，衣衫褴褛，飘逸于空中，仿佛随时会消散。周围环绕着淡淡的黑色烟雾，象征着疾病的阴暗与死亡的气息。背景为一片荒凉之地，枯树、残垣断壁，营造出一种末日般的氛围。整体画面采用传统中国美学的彩色水墨风格，色彩以灰暗为主，点缀些许病态的绿色和紫色，给人一种压抑而诡异的感觉。,疾病\疾病\倒.png,dao（倒）,"prompt: The image of an ancient disease, named ""inverted"", is presented in a mysterious and disturbing morbid beauty. Its body is translucent, as if shrouded in mist, its skin is as pale as paper, its eyes are sunken, and its eyes are empty. Dressed in ancient robes and ragged, it floats in the air, as if it will dissipate at any moment. Surrounded by a faint black smoke, it symbolizes the darkness of disease and the breath of death. The setting is a desolate land with dead trees and ruins, creating an apocalyptic atmosphere. The overall picture adopts the color ink style of traditional Chinese aesthetics, and the colors are mainly gray, embellished with some morbid green and purple, giving people a depressing and eerie feeling."
妒,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学彩色水墨风格，描绘一个名为妒的疾病形象，其形态如同一团扭曲的黑雾，从中隐约可见嫉妒与怨恨的人脸，周围环绕着被侵蚀的心脏和枯萎的花朵，象征着嫉妒对人心灵的腐蚀。背景是幽暗的森林，树木凋零，空气中弥漫着阴冷的气息，整个画面充满压抑和不安的氛围。,疾病\疾病\妒.png,du（妒）,"prompt: Traditional Chinese aesthetic color ink style depicts a disease called jealousy, its form is like a distorted black mist, from which the face of jealousy and resentment is faintly visible, surrounded by eroded hearts and withered flowers, symbolizing the erosion of jealousy on the human heart. The background is a dark forest, withered trees, and a cold air fills the air, creating a depressing and uneasy atmosphere."
𦢊,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 《山海经》中的疾病之神“𦢊”，形象为一位面容苍白、身体瘦弱的老人，身穿破旧的长袍，手持一根弯曲的拐杖。他的眼中充满了疲惫和哀伤，周围环绕着淡淡的黑色烟雾，象征着疾病的阴霾。背景是一片荒凉的景象，枯树和荒草遍布，天空中乌云密布，透露出一种压抑和绝望的氛围。整体风格参考古代插画，采用传统中国美学的彩色水墨风格，画面充满神秘与古老的气息。,疾病\疾病\𦢊.png,bao（𦢊）,"prompt: The god of disease ""𦢊"" in the ""Classic of Mountains and Seas"" is depicted as a pale-faced and thin old man, wearing a worn-out robe and holding a crooked cane. His eyes were full of exhaustion and sadness, surrounded by a faint black smoke, symbolizing the haze of illness. The background is a desolate scene, with dead trees and grass everywhere, and dark clouds in the sky, revealing an atmosphere of oppression and despair. The overall style refers to ancient illustrations, using the color ink style of traditional Chinese aesthetics, and the picture is full of mystery and antiquity."
大疫,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：大疫，一种象征着古代瘟疫与疾病的神秘存在，形象上融合了传统中国美学中的恐怖与神秘元素。它被描绘为一个身披黑袍、面容枯槁的幽灵，手持一根缠绕着毒蛇的法杖，四周弥漫着阴冷的雾气。在它的脚下，枯萎的草木和病态的动物映衬出其带来的毁灭之力。整个画面采用彩色水墨风格，色彩以暗沉的灰黑色为主，辅以血红和病态的绿色，营造出一种压抑而恐怖的氛围。背景中隐约可见荒凉的村庄和哀鸿遍野的景象，进一步强化了大疫所带来的灾难感。,疾病\疾病\大疫.png,dayi（大疫）,"prompt: The Great Plague, a mysterious existence symbolizing ancient plagues and diseases, visually integrates the horror and mystery elements of traditional Chinese aesthetics. It is depicted as a ghost in a black robe with a withered face, holding a staff wrapped around a poisonous snake, surrounded by a cold mist. Beneath its feet, withered grass and trees and sick animals reflect the destructive power it brings. The whole picture is in the style of color ink, and the colors are mainly dull gray-black, supplemented by blood red and morbid green, creating a depressing and terrifying atmosphere. The desolate villages and mourning scenes are faintly visible in the background, further reinforcing the sense of disaster brought about by the epidemic."
胕,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统彩色水墨风格，描绘一个名为胕的疾病形象，它以一种幽暗而扭曲的形态出现，身体如同被病痛侵蚀的枯枝，皮肤呈现不健康的灰绿色。周围环绕着象征疾病的雾气，背景是阴沉的天空和荒凉的大地，整个画面充满了一种压抑而沉重的氛围。参考古代插画风格，注重细节的描绘和传统中国美学的表现。,疾病\疾病\胕.png,fu（胕）,"prompt: A traditional Chinese color ink style depicting a disease called Cheng, which appears in a dark and distorted form, with a body like a dead branch eroded by illness and an unhealthy gray-green color. Surrounded by fog symbolizing illness, with a gloomy sky and desolate earth in the background, the whole picture is filled with a depressing and heavy atmosphere. Referring to ancient illustration styles, attention to detail depiction and expression of traditional Chinese aesthetics."
風,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统彩色水墨风格，描绘一位象征疾病的风神，形象为一位身着古朴长袍的老者，面容憔悴，眼中透露出一丝忧郁。他手持一把破旧的扇子，轻轻挥动，带来阵阵阴冷的风。背景是枯黄的树木和荒凉的大地，天空中乌云密布，给人一种压抑和不安的感觉。整幅画面充满神秘而古老的氛围，体现出疾病带来的萧瑟与哀愁。,疾病\疾病\風.png,feng（風）,"prompt: Traditional Chinese color ink style, depicting a wind god symbolizing disease, the image of an old man in a simple robe, with a haggard face and a hint of melancholy in his eyes. He held a worn-out fan in his hand and waved it gently, bringing gusts of cold wind. The background is withered yellow trees and desolate land, and the sky is filled with dark clouds, giving people a sense of oppression and unease. The whole picture is full of mysterious and ancient atmosphere, reflecting the bleakness and sorrow brought about by the disease."
腹疾,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古代神话中的疾病之神腹疾，身着古朴的长袍，面容憔悴而苍白，手持一卷古老的医书，身旁围绕着淡淡的病气。背景是古代的宫殿，色调以暗淡的灰色和深蓝色为主，辅以淡淡的红色和黄色，整体风格参考古代插画，采用传统中国美学的彩色水墨风格。,疾病\疾病\腹疾.png,fuji（腹疾）,"Prompt: The god of disease in ancient Chinese mythology, Abdominal disease, dressed in a simple robe, with a haggard and pale face, holding an ancient medical book, surrounded by a faint sickness. The background is an ancient palace, the color palette is dominated by dull gray and dark blue, supplemented by light reds and yellows, and the overall style refers to ancient illustrations, using the colorful ink style of traditional Chinese aesthetics."
腹痛,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学彩色水墨风格，描绘一个古代人物因腹痛而痛苦的表情，背景为古朴的室内环境，色调以淡雅为主，强调人物的痛苦神情和身体姿态，表现出疾病带来的不适感。,疾病\疾病\腹痛.png,futong（腹痛）,"prompt: Traditional Chinese aesthetic color ink style, depicting the expression of an ancient character in pain due to abdominal pain, the background is a simple indoor environment, the color is mainly elegant, emphasizing the character's painful expression and body posture, showing the discomfort caused by the disease."
䊧,疾病,疾病,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统风格的彩色水墨画，描绘了一个名为䊧的疾病之神。䊧的形象是一个半透明的幽灵，身体由烟雾状的病气构成，面部表情痛苦而扭曲，身穿破烂的长袍，手中握着一把象征疾病的枯枝。背景是阴暗的山林，空气中弥漫着一种压抑和不安的气息，远处有几只乌鸦在盘旋，增添了一种不祥的感觉。画面整体色调以灰暗为主，点缀着一些病态的绿色和紫色，突出䊧作为疾病之神的恐怖与神秘。,疾病\疾病\䊧.png,bi（䊧）,"Prompt: A traditional Chinese style color ink painting depicting a god of disease named 仧. The image of the Cheng is a translucent ghost, with a body made of smoke-like sickness, a painful and distorted facial expression, wearing a tattered robe, and holding a dead branch symbolizing illness in his hand. The background is a gloomy mountain forest, and the air is filled with an air of oppression and unease, with several crows circling in the distance, adding to the ominous feeling. The overall tone of the picture is mainly gray and dark, dotted with some morbid greens and purples, highlighting the horror and mystery of the god of disease."
