名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
榆,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的榆树，生长在神秘的山林之中，枝繁叶茂，树干粗壮，树皮呈现出深棕色，叶片翠绿欲滴。背景是幽静的山谷，远处有云雾缭绕的山峰，画面采用传统中国美学的彩色水墨风格，细腻地描绘出榆树的古老与神秘。,植物\木名\榆.png,yu（榆）,"prompt: The elm tree in ancient mythology, growing in the mysterious mountain forest, has lush branches, thick trunks, dark brown bark, and emerald green leaves. The background is a quiet valley, with misty peaks in the distance, and the picture adopts the colorful ink style of traditional Chinese aesthetics, delicately depicting the antiquity and mystery of the elm tree."
棫,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神木棫，树干粗壮挺拔，枝叶繁茂，树叶呈深绿色，树冠如伞盖般张开，根部盘根错节，展现出强大的生命力。背景为山川河流，远处有云雾缭绕的山峰，整幅画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅。,植物\木名\棫.png,yu（棫）,"prompt: The ancient sacred tree has a thick and straight trunk, lush branches and leaves, dark green leaves, a crown that opens like an umbrella cover, and roots that are intertwined, showing strong vitality. The background is mountains and rivers, and there are cloud-shrouded peaks in the distance, and the whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines."
楢,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的楢树，枝繁叶茂，树干粗壮而扭曲，树皮呈现出深褐色，树叶呈羽状复叶，翠绿欲滴。背景是山林间，远处有层峦叠嶂的山峰，云雾缭绕。整体画面采用传统中国彩色水墨风格，充满古朴与神秘的气息。,植物\木名\楢.png,you（楢）,"prompt: An ancient Nara tree with lush branches, thick and twisted trunk, dark brown bark, pinnate compound leaves, emerald green. The background is the mountains and forests, and there are layers of mountains in the distance, shrouded in clouds and mist. The overall picture adopts the traditional Chinese color ink style, full of simplicity and mystery."
楊,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的杨树，枝繁叶茂，树干粗壮而挺拔。树皮呈现出深褐色，有纵向裂纹，展现出岁月的痕迹。树叶翠绿欲滴，随风轻轻摇曳，仿佛在诉说着古老的故事。背景是山林间的一片宁静景象，远处的山峦若隐若现，天空中飘着淡淡的云彩，整个画面充满了中国古典水墨画的韵味。,植物\木名\楊.png,yang（楊）,"prompt: An ancient poplar tree with lush branches and a thick and straight trunk. The bark is dark brown with longitudinal cracks that show signs of age. The leaves are green and swaying gently in the wind, as if telling ancient stories. The background is a peaceful scene in the mountains and forests, the mountains in the distance loom, the sky is floating with faint clouds, and the whole picture is full of the charm of classical Chinese ink painting."
櫾,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的櫾树，枝繁叶茂，树干粗壮而扭曲，树皮呈现出深褐色的纹理。树叶呈椭圆形，翠绿色中带有淡淡的金色光泽。树下散落着几片落叶，周围是细腻的青苔和野花。画面采用传统中国美学的彩色水墨风格，背景是淡雅的山水景色，远处有隐约的山峦和云雾缭绕。,植物\木名\櫾.png,you（櫾）,"prompt: An ancient oak tree with lush branches and leaves, a thick and twisted trunk, and dark brown texture on the bark. The leaves are oval in shape and emerald green with a hint of golden sheen. A few fallen leaves are scattered under the trees, surrounded by delicate moss and wildflowers. The painting adopts the color ink style of traditional Chinese aesthetics, with elegant landscape scenery in the background, and faint mountains and clouds in the distance."
蒼棘,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的蒼棘树，枝干苍劲有力，树皮粗糙如同历经沧桑的老人皮肤，树叶稀疏但每片都绿意盎然，仿佛蕴含着无尽的生命力。背景是朦胧的山峦与淡淡的云雾，整幅画面采用传统中国水墨画风格，色彩以淡雅为主，带有一丝神秘而宁静的气息。,植物\木名\蒼棘.png,cangji（蒼棘）,"prompt: An ancient thorn tree, the branches are vigorous and powerful, the bark is rough like the skin of an old man who has gone through vicissitudes, the leaves are sparse but each piece is full of greenery, as if it contains endless vitality. The background is hazy mountains and faint clouds, and the whole picture adopts the style of traditional Chinese ink painting, with a light and elegant color, with a hint of mystery and tranquility."
櫄木,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的櫄木，树干粗壮而扭曲，枝叶繁茂，树叶呈现出深绿色，树皮粗糙并带有岁月的痕迹。画面采用传统中国美学的彩色水墨风格，背景是淡雅的山水景色，远处有淡淡的云雾缭绕，整体氛围宁静而神秘。,植物\木名\櫄木.png,chunmu（櫄木）,"prompt: An ancient oak tree with a thick and twisted trunk, lush branches and leaves, dark green leaves, rough bark and signs of age. The picture adopts the color ink style of traditional Chinese aesthetics, with elegant landscape scenery in the background, faint clouds and mist in the distance, and the overall atmosphere is quiet and mysterious."
楊栁,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的杨柳树，枝条柔软下垂，如同绿色的瀑布。树干粗壮而苍老，表面覆盖着斑驳的树皮，展现出岁月的痕迹。树叶繁茂，随风轻轻摇曳，仿佛在诉说着古老的故事。背景是淡雅的山水景色，远处有淡淡的云雾缭绕，整个画面呈现出中国传统水墨画的风格，色彩以淡绿、墨黑和浅灰色为主，营造出一种宁静而悠远的氛围。,植物\木名\楊栁.png,yangliu（楊栁）,"prompt: An ancient willow tree with soft drooping branches, like a green waterfall. The trunk is thick and old, and the surface is covered with mottled bark, showing signs of age. The leaves are lush and sway gently in the wind, as if telling ancient stories. The background is an elegant landscape scenery, with faint clouds and mist in the distance, and the whole picture presents the style of traditional Chinese ink painting, with light green, inky black and light gray colors, creating a quiet and distant atmosphere."
棪木,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 棪木，古老而神秘的神木，生长于东方的海外仙山之上。其树干粗壮挺拔，枝叶繁茂，叶片呈深绿色，边缘有锯齿状。果实硕大如斗，色泽金黄，散发着诱人的光泽。整棵树散发出淡淡的金色光芒，仿佛是太阳神所赐予的光辉。背景为云雾缭绕的仙境，远处可见仙鹤飞翔，山峦若隐若现。画面采用传统中国美学的彩色水墨风格，色彩丰富而柔和，线条流畅自然。,植物\木名\棪木.png,yanmu（棪木）,"prompt: Oakwood, an ancient and mysterious sacred tree, grows on the overseas fairy mountains in the East. Its trunk is thick and straight, with lush branches and leaves, dark green leaves and serrated edges. The fruit is as large as a bucket, golden in color and exudes an attractive luster. The whole tree emits a faint golden light, as if it is a brilliance given by the sun god. The background is a misty wonderland, cranes can be seen flying in the distance, and mountains looming. The picture adopts the color ink style of traditional Chinese aesthetics, with rich and soft colors, and smooth and natural lines."
寓木,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统彩色水墨画风格，寓木，一种神秘的树木，生长在古老而遥远的山脉之中。它的树干粗壮，枝叶繁茂，树皮呈现出深棕色，纹理细腻如同古老的画卷。树叶宽大，呈心形，边缘有锯齿状，叶片上有着淡淡的金色光泽，仿佛蕴含着某种神秘的力量。在树冠中，偶尔可以看到几朵淡紫色的小花，散发着幽香。背景是连绵起伏的山峦和云雾缭绕的山谷，营造出一种宁静而神秘的氛围。,植物\木名\寓木.png,yumu（寓木）,"prompt: Traditional Chinese color ink painting style, Yumu, a mysterious tree that grows in ancient and distant mountains. Its trunk is thick, the branches and leaves are lush, the bark is dark brown, and the texture is as delicate as an ancient picture. The leaves are wide, heart-shaped, with jagged edges, and the leaves have a faint golden sheen, as if they contain some mysterious power. In the canopy, you can occasionally see a few small lavender flowers with a faint fragrance. The backdrop is rolling mountains and misty valleys, creating a serene and mysterious atmosphere."
栯木,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"葉狀如梨,赤理,",prompt: 一棵古老的栯木，树叶形状如同梨叶，树干呈现出赤红色的纹理，整体风格参考古代插画和传统中国美学的彩色水墨风格。背景为淡雅的山水景色，增添神秘而宁静的氛围。,植物\木名\栯木.png,youmu（栯木）,"prompt: An ancient oak tree, the leaves are shaped like pear leaves, the trunk shows a crimson texture, and the overall style refers to the color ink style of ancient illustrations and traditional Chinese aesthetics. The background is an elegant landscape scenery, adding to the mysterious and serene atmosphere."
榣木,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 榣木，古代神话中的神木，枝叶繁茂，树干粗壮，生长于幽深的山谷之中。其树皮呈深棕色，纹理清晰可见，树叶翠绿欲滴，四季常青。树冠庞大，仿佛能遮天蔽日，树下有各种奇花异草，散发出淡淡的香气。整个画面以彩色水墨风格呈现，展现出榣木的神秘与庄严之美。,植物\木名\榣木.png,yaomu（榣木）,"prompt: Oak tree, a sacred tree in ancient mythology, has lush branches and leaves, thick trunks, and grows in deep valleys. Its bark is dark brown, the texture is clearly visible, and the leaves are emerald green and evergreen in all seasons. The crown of the tree is huge, as if it can shade the sky, and there are various exotic flowers and plants under the tree, exuding a faint fragrance. The whole picture is presented in the style of colorful ink, showing the mystery and solemn beauty of the altrum."
玗琪樹,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"開明北,",prompt: 一棵古老的玗琪樹，生长在开明北之地，树干粗壮，枝叶繁茂。树冠如伞盖般展开，覆盖着一片宁静的天地。树叶呈现出深绿色，边缘带有金色光泽，仿佛被阳光镀上了一层金边。树下散落着几朵奇异的花朵，花瓣色彩斑斓，散发着淡淡的幽香。整个场景采用古代插画风格和传统中国美学的彩色水墨风格，展现出一种神秘而宁静的氛围。,植物\木名\玗琪樹.png,yuqishu（玗琪樹）,"Prompt: An ancient Yuqi tree, growing in the enlightened north, with a thick trunk and lush branches and leaves. The canopy spreads out like an umbrella, covering a peaceful world. The leaves are dark green with golden sheen at the edges, as if they have been gilded with a layer of gold by the sun. There are several strange flowers scattered under the tree, the petals are colorful, exuding a faint fragrance. The entire scene adopts the color ink style of ancient illustration style and traditional Chinese aesthetics, showing a mysterious and serene atmosphere."
羊桃,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"狀如桃,方莖,",prompt: 一棵古木，形状如桃树，但其茎干呈方形，枝叶繁茂，果实累累，色彩斑斓如同古代彩绘，背景为山海经中的奇幻山水，整体风格参考传统中国彩色水墨画。,植物\木名\羊桃.png,yangtao（羊桃）,"prompt: An ancient tree, shaped like a peach tree, but its stem is square, the branches and leaves are lush, the fruits are lush, the colors are like ancient paintings, the background is the fantasy landscape in the Classic of Mountains and Seas, and the overall style refers to traditional Chinese color ink painting."
豫章,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的豫章树，枝繁叶茂，树干粗壮，树皮呈现出深褐色，树叶翠绿欲滴。背景是山川秀丽的自然风光，远处有层峦叠嶂的山脉，近处是清澈的小溪。整幅画面采用中国传统水墨画风格，色彩淡雅，线条流畅，展现出一种宁静而悠远的意境。,植物\木名\豫章.png,yuzhang（豫章）,"prompt: An ancient Yuzhang tree with lush branches and leaves, a thick trunk, dark brown bark, and green leaves. The background is the beautiful natural scenery of mountains and rivers, with layers of mountains in the distance and clear streams nearby. The whole picture adopts the style of traditional Chinese ink painting, with elegant colors and smooth lines, showing a quiet and distant artistic conception."
棗,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的棗树，枝繁叶茂，树干粗壮而扭曲，树皮斑驳，展现出岁月的痕迹。树上挂满了红彤彤的枣子，仿佛是点缀在绿色海洋中的宝石。背景是一片宁静的山林，远处有几座山峰若隐若现，天空中飘着淡淡的云彩。画面采用传统中国水墨画风格，色彩以淡雅为主，但枣子的红色鲜艳夺目，形成鲜明对比。,植物\木名\棗.png,zao（棗）,"prompt: An ancient jujube tree with lush branches and leaves, a thick and twisted trunk, and mottled bark, showing signs of age. The trees are covered with red dates, as if they are gems dotted with a sea of green. In the background is a peaceful mountain forest, with several peaks looming in the distance and faint clouds floating in the sky. The picture adopts the style of traditional Chinese ink painting, and the colors are mainly elegant, but the red color of the jujube is bright and eye-catching, forming a sharp contrast."
枳,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代中国神话中的枳树，树干粗壮而弯曲，枝叶繁茂，果实累累，色彩斑斓的果实如同宝石般点缀在枝头。画面采用传统中国彩色水墨风格，背景为山林幽谷，远处有云雾缭绕，近处有溪流潺潺，整体氛围宁静而神秘。,植物\木名\枳.png,zhi（枳）,"prompt: The orange tree in ancient Chinese mythology, with a thick and curved trunk, lush branches and leaves, abundant fruits, and colorful fruits dotted on the branches like jewels. The picture adopts the traditional Chinese color ink style, the background is mountains and valleys, there are clouds and mist in the distance, and there is a stream gurgling nearby, and the overall atmosphere is quiet and mysterious."
榛,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的榛树，枝繁叶茂，树干粗壮而扭曲，树皮呈现出深棕色，上面布满了岁月的痕迹。树叶呈鲜绿色，果实累累，散落在树下的草地上。背景是远山和云雾缭绕的景象，画面采用传统中国彩色水墨风格，展现出一种宁静而神秘的氛围。,植物\木名\榛.png,zhen（榛）,"prompt: An ancient hazel tree with lush branches and a thick, twisted trunk, dark brown bark covered with signs of age. The leaves are bright green and the fruits are abundant, scattered on the grass under the trees. The background is distant mountains and clouds, and the painting is in the style of traditional Chinese color ink painting, showing a serene and mysterious atmosphere."
柞,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的柞树，枝繁叶茂，树干粗壮且扭曲，树皮呈现出深褐色的纹理。树叶呈椭圆形，边缘有锯齿，颜色为深绿色。树下散落着一些枯叶和小石子，周围是茂密的草丛。背景是一片宁静的山林，远处有几座朦胧的山峰。整体画面采用传统的中国彩色水墨风格，色彩淡雅，线条流畅，富有诗意。,植物\木名\柞.png,zha（柞）,"Prompt: An ancient oak tree with lush branches and leaves, a thick and twisted trunk, and a dark brown texture on the bark. The leaves are oval in shape with serrated edges and dark green in color. There are some dead leaves and pebbles scattered under the trees, surrounded by dense grass. In the background is a peaceful mountain forest, with several hazy peaks in the distance. The overall picture adopts the traditional Chinese color ink style, with elegant colors, smooth lines and poetry."
柘,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的柘树，树干粗壮，枝叶繁茂，树叶呈深绿色，果实鲜红诱人。背景为远古山林，山石嶙峋，云雾缭绕，画面采用传统中国彩色水墨风格，色彩丰富而柔和，充满神秘与自然之美。,植物\木名\柘.png,zhe（柘）,"prompt: The zhe tree in ancient mythology has a thick trunk, lush branches and leaves, dark green leaves, and bright red and attractive fruits. The background is ancient mountains and forests, rugged mountains and rocks, clouds and mist, the picture adopts traditional Chinese color ink style, rich and soft colors, full of mystery and natural beauty."
櫧,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的櫧树，枝繁叶茂，树干粗壮且布满岁月的痕迹，树皮呈现出深棕色，树叶翠绿欲滴。背景是山林间，远处有淡淡的云雾缭绕，画面采用传统的中国水墨画风格，色彩以淡雅为主，展现出一种宁静而神秘的氛围。,植物\木名\櫧.png,zhu（櫧）,"prompt: An ancient oak tree with lush branches and leaves, a thick trunk and traces of age, dark brown bark, and green leaves. The background is the mountains and forests, with faint clouds and mist in the distance, and the picture adopts the traditional Chinese ink painting style, with colors dominated by elegance, showing a peaceful and mysterious atmosphere."
杼,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的杼树，枝繁叶茂，树干粗壮而扭曲，树叶呈现出深绿色，阳光透过树叶洒下斑驳的光影。背景是典型的中国山水画风格，远处有连绵起伏的山峦和流淌的小溪。整幅画面采用传统的彩色水墨风格，色彩淡雅，富有诗意。,植物\木名\杼.png,zhu（杼）,"prompt: An ancient shuttle tree, lush branches, thick and twisted trunk, dark green leaves, and sunlight shines through the leaves with mottled light and shadow. The background is typical of Chinese landscape painting, with rolling mountains and flowing streams in the distance. The whole picture adopts the traditional color ink style, with elegant colors and poetry."
梓,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的梓树，枝繁叶茂，树干粗壮而弯曲，树皮呈现出深棕色，裂纹中透露出岁月的痕迹。树叶翠绿且密集，阳光透过树叶洒下斑驳的光影。背景是山林和远山，天空中有几朵淡淡的云彩，整体画面采用传统中国彩色水墨风格，充满诗意与古韵。,植物\木名\梓.png,zi（梓）,"prompt: An ancient catalpa tree with lush branches and leaves, a thick and curved trunk, dark brown bark, and traces of time in the cracks. The leaves are green and dense, and the sunlight shines through the leaves with mottled light and shadow. The background is mountains and distant mountains, there are a few faint clouds in the sky, and the overall picture adopts the traditional Chinese color ink style, full of poetry and ancient charm."
柤,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一棵古老的柤树，枝繁叶茂，树干粗壮而扭曲，树皮呈现出深褐色的纹理。树叶呈深绿色，形状独特，叶片边缘有锯齿状。树下散落着几片落叶，周围环绕着一些小草和野花。背景是山林景色，远处有淡淡的云雾缭绕。整体画面采用传统的中国水墨画风格，色彩以淡雅为主，展现出一种宁静而神秘的氛围。,植物\木名\柤.png,zha（柤）,"prompt: An ancient oak tree with lush branches and leaves, a thick, twisted trunk, and dark brown texture on the bark. The leaves are dark green and uniquely shaped, with serrated edges at the edges. There are a few fallen leaves scattered under the tree, surrounded by some grass and wildflowers. The background is the mountain scenery, and there are faint clouds and mist in the distance. The overall picture adopts the traditional Chinese ink painting style, and the colors are mainly elegant, showing a serene and mysterious atmosphere."
棷,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的神木棷，树干粗壮挺拔，枝叶繁茂，树叶呈深绿色，果实金黄。树皮上刻有神秘的符文，树根深入地下，与大地紧密相连。背景为远古森林，周围环绕着奇异的山石和清澈的小溪，天空中飘浮着祥云，整体风格参考古代插画和传统中国美学的彩色水墨风格。,植物\木名\棷.png,zou（棷）,"prompt: The ancient myth of the divine tree has a thick and straight trunk, lush branches and leaves, dark green leaves, and golden fruits. The bark is carved with mysterious runes, and the roots go deep into the ground, closely connected to the earth. The background is an ancient forest, surrounded by strange rocks and clear streams, auspicious clouds floating in the sky, and the overall style refers to the color ink style of ancient illustrations and traditional Chinese aesthetics."
植楮,植物,木名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如葵葉,赤華,莢實,實如椶莢,",prompt: 一株古木，其葉如葵葉般寬大，樹幹粗壯，枝葉繁茂。花朵呈現鮮艷的紅色，如同火焰般耀眼。莢果長而扁平，形狀類似棕櫚樹的果實，色彩深沉，散發著神秘的光澤。整體畫面以傳統中國彩色水墨風格呈現，背景為幽靜的山林，營造出一種古老而神祕的氛圍。,植物\木名\植楮.png,zhichu（植楮）,"prompt: An ancient tree with leaves as wide as sunflower leaves, a thick trunk, and lush branches and leaves. The flowers are bright red and dazzling like flames. The pods are long, flattened, shaped like the fruits of palm trees, with deep colors and a mysterious sheen. The overall picture is presented in the style of traditional Chinese color ink painting, with a quiet mountain forest in the background, creating an ancient and mysterious atmosphere."
