名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
閼之澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一片古老而神秘的湿地，名为閼之澤，四周环绕着茂密的原始森林，水面上漂浮着各种奇异的水生植物，色彩斑斓。远处山峦起伏，云雾缭绕，仿佛是通往另一个世界的门户。在水中，可以看到一些古老的神话生物，如龙蛇和水怪，它们悠然自得地游弋。整个画面充满了浓厚的古代中国美学，采用了彩色水墨风格，细节丰富而生动。,地名\泽名\閼之澤.png,ezhize（閼之澤）,"Prompt: An ancient and mysterious wetland called Yanzhizawa, surrounded by dense primeval forests and a variety of exotic aquatic plants floating on the water, colorful and colorful. In the distance, the mountains are undulating and the clouds are shrouded in mist, as if it is a gateway to another world. In the water, you can see some ancient mythical creatures such as dragons, snakes and water monsters, which swim leisurely. The whole picture is full of strong ancient Chinese aesthetics, using the color ink style, rich and vivid in detail."
蕃澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：古代神话中的泽名蕃澤，湖面波光粼粼，水草丰茂，四周环绕着奇异的山石和古老的树木。远处有几只珍稀的神鸟在飞翔，天空中云彩轻柔飘动，整个画面充满了神秘而宁静的气息，采用传统中国美学的彩色水墨风格绘制。,地名\泽名\蕃澤.png,fanze（蕃澤）,"prompt: The ancient mythical name of the lake is called Fanze, the lake is shimmering, the water and grass are lush, and it is surrounded by strange rocks and ancient trees. In the distance, there are several rare divine birds flying, clouds fluttering softly in the sky, and the whole picture is full of mystery and tranquility, painted in the color ink style of traditional Chinese aesthetics."
皐澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 皐澤，一片宁静而神秘的湿地，四周环绕着茂密的芦苇和水草，远处是连绵起伏的山脉。湖面如镜，倒映着天空中的云彩和飞翔的鸟儿。水中生长着各种奇异的水生植物，偶尔可见鱼儿跃出水面。整个画面以传统中国彩色水墨风格呈现，色彩柔和，线条流畅，展现出一种悠远而宁静的美感。,地名\泽名\皐澤.png,gaoze（皐澤）,"prompt: Aoze, a tranquil and mysterious wetland, surrounded by lush reeds and aquatic plants, and rolling mountains in the distance. The lake is like a mirror, reflecting the clouds in the sky and the birds flying. A variety of exotic aquatic plants grow in the water, and fish can occasionally be seen jumping out of the water. The whole picture is presented in the style of traditional Chinese color ink painting, with soft colors and smooth lines, showing a distant and serene beauty."
臯澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一片广阔的沼泽地，四周环绕着茂密的芦苇和水草，远处隐约可见连绵起伏的山峦。沼泽中散布着几处清澈的水潭，水面倒映着天空的云彩。天空中飞过几只白鹭，增添了几分生机。画面采用传统中国美学的彩色水墨风格，展现出臯澤这片古老而神秘的泽地。,地名\泽名\臯澤.png,gaoze（臯澤）,"prompt: A vast swampy area surrounded by lush reeds and aquatic plants, with rolling mountains looming in the distance. The swamp is dotted with several clear pools of water, the clouds of the sky reflecting on the water. A few egrets flew in the sky, adding a bit of vitality. The painting adopts the color ink style of traditional Chinese aesthetics, showing the ancient and mysterious marshland of Gaoze."
海澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学的彩色水墨风格，描绘一片广阔无垠的泽地，名为海澤。泽中水草丰茂，莲花盛开，各种奇异的水鸟在水面低飞或栖息于芦苇丛中。远处山峦起伏，云雾缭绕，与泽地相映成趣。画面色彩淡雅，线条流畅，充满诗意与神秘感。,地名\泽名\海澤.png,haize（海澤）,"prompt: A colorful ink style of traditional Chinese aesthetics, depicting a vast marshland called Haize. The water and grass in the marsh are lush, lotus flowers are in full bloom, and all kinds of exotic water birds fly low on the water surface or perch in the reeds. In the distance, the mountains are undulating, the clouds and mist are shrouded, and the marshland is interesting. The picture is elegantly colored, the lines are smooth, and it is full of poetry and mystery."
湖澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：湖泽，古代湖泊湿地的景象，水波荡漾，芦苇丛生，远处群山环绕，云雾缭绕。画面中可见一些神话中的水兽如龙、鱼凫等在水中游弋，天空中有仙鹤飞翔。整体色调以淡雅的水墨风格为主，色彩柔和，充满神秘而宁静的气息。参考《山海经》中对于古代湖泊和水生生物的描述，结合传统中国美学的彩色水墨画风进行创作。,地名\泽名\湖澤.png,huze（湖澤）,"prompt: Lake, the scene of ancient lakes and wetlands, rippling water, reeds, surrounded by mountains in the distance, clouds and mist. In the picture, you can see some mythical water beasts such as dragons, fish and ducks, etc. swimming in the water, and cranes flying in the sky. The overall color tone is dominated by elegant ink style, with soft colors and a mysterious and serene atmosphere. Referring to the description of ancient lakes and aquatic creatures in the ""Classic of Mountains and Seas"", combined with the color ink painting style of traditional Chinese aesthetics, it is created."
黄澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学彩色水墨风格，描绘一片广阔的沼泽地带，名为黄澤。画面中，水草丰茂，芦苇丛生，远处群山若隐若现。天空呈现出淡淡的黄色，阳光透过云层洒在水面上，波光粼粼。几只水鸟在空中盘旋，或在水中觅食。整个画面充满生机与宁静，展现出古代插画风格的细腻与和谐。,地名\泽名\黄澤.png,huangze（黄澤）,"Prompt: Traditional Chinese aesthetic color ink style depicting a vast swampy area named Huang Ze. In the picture, the water and grass are lush, the reeds are dense, and the mountains are looming in the distance. The sky is a faint yellow, and the sun shines through the clouds on the water, shimmering. Several waterfowl hover in the air or forage in the water. The whole picture is full of vitality and tranquility, showing the delicacy and harmony of ancient illustration style."
鉅鹿澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代彩色水墨风格的鉅鹿澤，泽水清澈见底，周围群山环绕，山间云雾缭绕，泽中生长着各种奇花异草，鹿群在泽边悠闲地饮水，远处有几座古朴的亭台楼阁隐现于山林之间，天空中有一轮明月高悬，整个画面充满神秘而宁静的气息。,地名\泽名\鉅鹿澤.png,juluze（鉅鹿澤）,"prompt: The ancient color ink style of Julu Ze, the water is crystal clear, surrounded by mountains, the mountains are shrouded in clouds and mist, all kinds of exotic flowers and plants grow in the marsh, the deer herd drinks leisurely by the marsh, there are several quaint pavilions and pavilions hidden between the mountains and forests in the distance, there is a round of bright moon hanging high in the sky, the whole picture is full of mysterious and tranquil atmosphere."
具區,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代江南水乡的具区泽，湖面广阔，波光粼粼，四周群山环绕，翠竹依依。湖中渔舟点点，渔民忙碌其间，岸边村落宁静祥和，古树参天，烟雾缭绕，仿佛一幅水墨画中的景象。色彩以淡雅为主，展现出中国传统美学的韵味。,地名\泽名\具區.png,juqu（具區）,"prompt: The ancient Jiangnan water town has a vast lake, sparkling, surrounded by mountains and green bamboo. The lake is dotted with fishing boats, fishermen are busy, and the villages on the shore are quiet and peaceful, with towering ancient trees and smoke, like a scene in an ink painting. The colors are mainly elegant, showing the charm of traditional Chinese aesthetics."
即翼之澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古典中国水墨画风格，即翼之澤，神秘而宁静的湖泊，四周环绕着茂密的森林和奇花异草，湖面上轻雾缭绕，几只仙鹤在水面低飞，远处山峦若隐若现，色彩以淡雅为主，融入古代插画风格，展现一种超凡脱俗的意境。,地名\泽名\即翼之澤.png,jiyizhize（即翼之澤）,"prompt: Classical Chinese ink painting style, that is, Yi Zhi Ze, a mysterious and tranquil lake, surrounded by dense forests and exotic flowers and plants, light mist on the lake, several cranes flying low on the water, mountains in the distance, the colors are mainly elegant, integrated into the ancient illustration style, showing an otherworldly artistic conception."
稷澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学的彩色水墨风格，描绘一片广阔而神秘的湿地，名为稷澤。画面中，水草丰美，芦苇丛生，远处山峦若隐若现。湿地中央有一座小岛，岛上长满了各种奇花异草，几只仙鹤在空中翱翔，增添了几分仙境般的氛围。水面波光粼粼，倒映着天空和周围的景色，整个画面充满了宁静与祥和的气息。,地名\泽名\稷澤.png,jize（稷澤）,"prompt: A colorful ink style of traditional Chinese aesthetics, depicting a vast and mysterious wetland called Jize. In the picture, the water and grass are abundant, the reeds are dense, and the mountains are looming in the distance. There is a small island in the center of the wetland, which is overgrown with all kinds of exotic flowers and plants, and a few cranes soar in the air, adding a bit of a fairyland-like atmosphere. The water surface sparkles, reflecting the sky and the surrounding scenery, and the whole picture is full of tranquility and peace."
盡澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"是多竒鳥怪獸竒魚皆異物焉,",prompt：盡澤，一个充满奇幻色彩的泽地，这里栖息着各种奇异的鸟类、怪兽和奇特的鱼类。画面中，可以看到一只羽毛绚丽多彩的大鸟在天空翱翔，其翅膀上绘有繁复的花纹；水中游弋着几条形态各异的鱼，有的长着龙头，有的则身披五彩鳞片；岸边还有一只半人半兽的生物，它正静静地注视着水面。整个场景以传统中国水墨画风格呈现，色彩丰富而和谐，细节精致，展现出一种神秘而又宁静的氛围。,地名\泽名\盡澤.png,jinze（盡澤）,"Prompt: Jinze, a fantasy marshland, inhabited by a variety of exotic birds, monsters and exotic fish. In the picture, you can see a large bird with colorful feathers soaring in the sky, and its wings are painted with intricate patterns; There are several fish of different shapes swimming in the water, some with dragon heads, and some with colorful scales; There was also a half-human, half-beast creature on the shore, which was quietly staring at the water. The whole scene is presented in the style of traditional Chinese ink painting, with rich and harmonious colors and exquisite details, showing a mysterious and serene atmosphere."
陵羊之澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 陵羊之澤，一片神秘而宁静的湿地，四周被茂密的芦苇环绕，水面波光粼粼，远处山峦若隐若现。泽中生长着奇异的水生植物，偶尔可见几只珍稀的鸟类在水中嬉戏。整个画面采用传统中国美学的彩色水墨风格，色彩柔和且富有层次感，展现出一种悠远而又神秘的氛围。,地名\泽名\陵羊之澤.png,lingyangzhize（陵羊之澤）,"prompt: Lingyang Zhize, a mysterious and tranquil wetland, surrounded by dense reeds, the water surface is shimmering, and the mountains are looming in the distance. Exotic aquatic plants grow in the marsh, and occasionally a few rare birds can be seen frolicking in the water. The whole picture adopts the color ink style of traditional Chinese aesthetics, with soft and layered colors, showing a distant and mysterious atmosphere."
櫟澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 櫟澤，一片神秘而宁静的泽国，四周环绕着古老的櫟树，树干粗壮，枝叶繁茂。水中倒映着天空和树木，波光粼粼，水面上漂浮着几朵盛开的莲花。远处山峦起伏，云雾缭绕，增添了几分幽静与神秘。整个画面以彩色水墨风格呈现，色彩柔和，线条流畅，展现出传统中国美学的魅力。,地名\泽名\櫟澤.png,lize（櫟澤）,"Prompt: Quercus, a mysterious and tranquil marsh country, surrounded by ancient oak trees, with thick trunks and lush branches and leaves. The water reflects the sky and trees, sparkling, and several blooming lotus flowers float on the water. The mountains in the distance are undulating and clouds and mist, adding a bit of tranquility and mystery. The whole picture is presented in the style of color ink, with soft colors and smooth lines, showing the charm of traditional Chinese aesthetics."
雷澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"中有雷神,",prompt: 雷澤，一片神秘的沼泽地带，中央有一座古老的神庙，雷神正站在神庙前，手持巨大的雷电之锤，周围环绕着闪电和乌云。画面采用传统中国美学的彩色水墨风格，背景是深邃的沼泽地，水面上漂浮着莲花和水草，远处有山峦若隐若现。雷神的形象威严而神秘，身穿古朴的战甲，头戴龙角冠，眼神中透露出强大的力量。整个画面充满神话气息，展现出雷澤的独特魅力。,,leize（雷澤）,"Prompt: Raze, a mysterious swamp area with an ancient temple in the center, in front of which the god of thunder is standing in front of the temple, holding a huge hammer of thunder and lightning, surrounded by lightning and dark clouds. The painting adopts the color ink style of traditional Chinese aesthetics, with a deep swampy background and lotus flowers and aquatic plants floating on the water, and mountains looming in the distance. The image of the god of thunder is majestic and mysterious, wearing a quaint battle armor, wearing a dragon horn crown, and his eyes reveal great power. The whole picture is full of mythology, showing the unique charm of Reze."
孟翼之攻顓頊之池,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的孟翼之攻颛顼之池，一片神秘的泽地，水色深邃幽蓝，周围环绕着奇异的山石和茂密的古木。天空中飘浮着淡淡的云雾，几只仙鹤在空中盘旋。池边长满了各种奇花异草，色彩斑斓，散发出淡淡的幽香。远处有一座古老的神庙，庙宇的屋顶覆盖着青苔，显得古朴而庄严。整幅画面以彩色水墨风格呈现，富有传统中国美学特色。,地名\泽名\孟翼之攻顓頊之池.png,mengyizhigongzhuanxuzhichi（孟翼之攻顓頊之池）,"prompt: Meng Yi's attack on Zhuanxu Pond in ancient mythology, a mysterious marshland, deep blue water, surrounded by strange rocks and dense ancient trees. There were faint clouds floating in the sky, and several cranes were circling in the air. The pool is full of all kinds of exotic flowers and plants, colorful and exuding a faint fragrance. In the distance is an ancient temple, the roof of which is covered with moss, giving it a quaint and solemn appearance. The whole picture is presented in the style of color ink, rich in traditional Chinese aesthetic characteristics."
湣澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一片古老而神秘的泽地，名为湣澤，水面上弥漫着淡淡的雾气，远处山峦若隐若现。泽中生长着各种奇异的植物，有的花朵如火焰般鲜艳，有的叶子如羽毛般轻盈。水边有几只仙鹤悠闲地站立，水中游动着几条色彩斑斓的鱼。整个画面采用传统的中国彩色水墨风格，充满了诗意和幽静之美。,地名\泽名\湣澤.png,minze（湣澤）,"Prompt: An ancient and mysterious marshland called Minze, the water is filled with a faint mist, and the mountains loom in the distance. There are all kinds of strange plants growing in the marsh, some with flowers as bright as flames, and some with leaves as light as feathers. There are a few cranes standing leisurely by the water, and a few colorful fish swimming in the water. The whole picture adopts the traditional Chinese color ink style, full of poetic and quiet beauty."
彭澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代中国神话中的泽名彭澤，一片广阔而神秘的水域，四周环绕着茂密的森林和起伏的山峦。湖面波光粼粼，清澈见底，水草丰美，鱼虾成群。湖中有一座小岛，岛上长满了奇花异草，有仙鹤栖息其上。远处的山峰云雾缭绕，仿佛仙境一般。画面采用传统中国彩色水墨风格，色彩淡雅，线条流畅，展现出一种宁静而祥和的氛围。,,pengze（彭澤）,"Prompt: Pengze, a vast and mysterious body of water in ancient Chinese mythology, surrounded by lush forests and rolling mountains. The lake is sparkling and crystal clear, with abundant water and grass, and schools of fish and shrimp. There is a small island in the lake that is overgrown with exotic flowers and plants, and cranes perch on it. The mountain peaks in the distance are shrouded in clouds and mist, like a fairyland. The picture adopts the traditional Chinese color ink style, with elegant colors and smooth lines, showing a peaceful and peaceful atmosphere."
卭澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一片宁静的湖泊，湖面如镜，倒映着远处连绵起伏的山峦。湖边生长着茂密的芦苇和各种水生植物，偶尔有几只水鸟掠过水面，激起一圈圈涟漪。湖畔有一座古朴的小亭，亭中坐着几位文人雅士，或吟诗作画，或品茗谈天，展现出一幅充满诗意的山水画卷。画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，富有意境。,地名\泽名\卭澤.png,qiongze（卭澤）,"Prompt: A tranquil lake with a mirror-like surface that reflects the rolling mountains in the distance. The lake is lined with dense reeds and a variety of aquatic plants, and occasionally a few waterfowl skim the water, creating ripples. There is a quaint pavilion by the lake, in which several literati and scholars sit, or recite poetry and painting, or taste tea and talk about the sky, showing a poetic landscape picture. The picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors, smooth lines and rich artistic conception."
三淖,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"有三澤水,昆吾之所食也,",prompt: 三淖，一片古老而神秘的泽地，由三个相连的湖泊组成，湖水清澈见底，周围环绕着茂密的原始森林。昆吾神兽在此栖息，它身形庞大，长有鳞片，头上有角，目光炯炯有神。画面中，昆吾正在水中嬉戏，激起层层涟漪。远处是连绵起伏的山脉，山间云雾缭绕，展现出一幅宁静而祥和的景象。整个画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，充满诗意。,,sannao（三淖）,"Prompt: Sannao, an ancient and mysterious marshland, consists of three connected lakes with crystal clear water and surrounded by dense primeval forests. The Kunwu Divine Beast inhabits here, it is huge, with scales, horns on its head, and bright eyes. In the picture, Kunwu is playing in the water, causing ripples. In the distance are rolling mountains and clouds and mist between the mountains, showing a peaceful and peaceful scene. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors, smooth lines, and full of poetry."
沙澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的泽名沙澤，一片神秘而宁静的水域，水面如镜，倒映着周围的山峦和树木。水边生长着各种奇异的植物，如莲花、菖蒲等，水中游弋着传说中的水兽，如蛟龙、鱼人等。画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，展现出一种幽静而神秘的氛围。,地名\泽名\沙澤.png,shaze（沙澤）,"prompt: The ancient myth of Sawa name Saze, a mysterious and tranquil body of water, the water is like a mirror, reflecting the surrounding mountains and trees. There are various strange plants growing by the water, such as lotus flowers, calamus, etc., and legendary water beasts swimming in the water, such as dragons and fishmen. The painting adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, showing a quiet and mysterious atmosphere."
深澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"廣貟四十里皆涌,其中多蠵龜,",prompt: 深澤，一片广阔四十里的水域，波光粼粼，水面下涌动着无数的蠵龟。画面中，深泽四周被茂密的芦苇和古木环绕，水面上偶尔可以看到蠵龟露出水面呼吸，它们的壳上有着独特的花纹。远处，群山若隐若现，天空中飘着淡淡的云彩。整体画面采用传统中国彩色水墨风格，色彩淡雅，线条流畅，充满诗意。,地名\泽名\深澤.png,shenze（深澤）,"prompt: Shenzawa, a vast forty-mile stretch of water, sparkling, with countless sea turtles surging under the water. In the picture, Fukasawa is surrounded by dense reeds and ancient trees, and loggerhead turtles can occasionally be seen emerging from the water to breathe, and their shells have unique patterns. In the distance, the mountains loomed, and faint clouds floated in the sky. The overall picture adopts the traditional Chinese color ink style, with elegant colors, smooth lines and full of poetry."
少澤,地名,泽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 少澤，古代神话中的泽名，位于一片神秘而宁静的湿地之中。画面中，少澤被茂密的芦苇和莲花环绕，远处有几只仙鹤在水中悠闲地漫步。天空呈现出淡淡的蓝色，几朵轻盈的云彩漂浮其间。阳光透过云层洒下，形成斑驳的光影效果。整个场景充满了宁静和谐的氛围，展现了传统中国美学中的彩色水墨风格。,地名\泽名\少澤.png,shaoze（少澤）,"Prompt: Shaozawa, the name of the ancient myth, is located in a mysterious and tranquil wetland. In the picture, Shaozawa is surrounded by dense reeds and lotus flowers, and in the distance, several cranes are leisurely strolling in the water. The sky is a faint blue, with a few light clouds floating in it. Sunlight shines through the clouds, creating a mottled effect of light and shadow. The whole scene is full of a peaceful and harmonious atmosphere, showing the colorful ink style in traditional Chinese aesthetics."
