名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
大谷,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 大谷，一个神秘而宁静的山谷，四周被险峻的山峰环绕，山间云雾缭绕。山谷中生长着茂密的古树和奇异的花草，一条清澈的小溪从山谷深处蜿蜒流出，溪水潺潺，映照着周围的自然美景。远处可以看到一些古老的村落，村民们过着与世无争的生活。整个画面采用传统的中国水墨画风格，色彩淡雅，线条流畅，展现出一种悠远而宁静的氛围。,地名\谷野名\大谷.png,dagu（大谷）,"Prompt: Otani, a mysterious and tranquil valley, surrounded by steep peaks and misty mountains. The valley is filled with lush ancient trees and exotic flowers and plants, and a clear stream meanders from the depths of the valley, babbling and reflecting the surrounding natural beauty. In the distance, you can see some ancient villages, and the villagers live a life without contention. The whole picture adopts the traditional Chinese ink painting style, with elegant colors and smooth lines, showing a distant and tranquil atmosphere."
都廣之野,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"西南黒水之間,后稷葬焉,爰有膏菽膏稻膏黍膏稷,百穀自生,冬夏播琴,鸞鳥自歌,鳯鳥自儛,靈壽實華,草木所聚,爰有百獸相羣爰處,此草也冬夏不死,",prompt: 都廣之野，位于西南黑水之间，后稷葬于此地。此地百谷自生，冬夏皆可播种和收获。鸾鸟在此自由歌唱，凤凰在此翩翩起舞。灵寿树繁花似锦，草木茂盛，各种野兽和谐共处。这里的草木四季常青，永不凋零。画面中应展现一片生机勃勃的景象，有鸾鸟、凤凰、灵寿树、各类草木及野兽，整体风格参考古代插画和传统中国美学的彩色水墨风格。,地名\谷野名\都廣之野.png,douguangzhiye（都廣之野）,"Prompt: The field of Duguang is located between the black water in the southwest, and Hou Ji is buried here. All grains here grow on their own, and can be sown and harvested in winter and summer. The phoenix sings freely here, and the phoenix dances here. The Lingshou tree is full of flowers, lush grass and trees, and all kinds of beasts coexist harmoniously. The grass and trees here are evergreen in all seasons and never wither. The picture should show a vibrant scene, with phoenixes, phoenixes, spiritual longevity trees, all kinds of plants and beasts, and the overall style refers to the color ink style of ancient illustrations and traditional Chinese aesthetics."
大壑,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東海之外,少昊之國,少昊孺帝顓頊於此,棄其琴瑟,",prompt: 东海之外，少昊之国，大壑之地，景色壮丽。画面中，山谷深邃幽静，云雾缭绕，山石嶙峋，古木参天。在一处开阔的谷地中，年轻的颛顼正在与少昊交谈，旁边散落着几件古老的琴瑟乐器。整个场景采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，展现出一种神秘而宁静的氛围。背景中隐约可见远处的山脉和海浪，增添了画面的深远感。,地名\谷野名\大壑.png,dahe（大壑）,"Prompt: Outside the East China Sea, the country of Shaohao, the land of the great ravine, the scenery is magnificent. In the picture, the valley is deep and quiet, surrounded by clouds and mist, with rugged mountains and rocks, and towering ancient trees. In an open valley, the young Zhuanxu was talking to Shaohao, and several ancient qin and se instruments were scattered next to him. The whole scene adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, showing a mysterious and serene atmosphere. The distant mountains and waves are faintly visible in the background, adding to the depth of the picture."
大荒之野,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：大荒之野，一片古老而神秘的土地，四周被险峻的山脉环绕，中央是一片广阔的平原。天空中飘着淡淡的云彩，阳光透过云层洒在土地上，形成斑驳的光影。平原上长满了各种奇异的植物，有的高大如树，有的低矮如草，色彩斑斓。远处可以看到一些奇形怪状的山峰，山脚下散布着古老的村落和遗迹。整个场景充满了古代神话的气息，以彩色水墨风格绘制，展现出传统中国美学的独特韵味。,地名\谷野名\大荒之野.png,dahuangzhiye（大荒之野）,"prompt: The Great Wilderness, an ancient and mysterious land, surrounded by steep mountains and a vast plain in the center. There are faint clouds floating in the sky, and the sunlight shines on the land through the clouds, forming mottled light and shadow. The plains are filled with all kinds of exotic plants, some as tall as trees, some as low as grass, and colorful. Some bizarre peaks can be seen in the distance, and ancient villages and ruins are scattered at the foot of the mountain. The whole scene is full of ancient mythology, painted in the style of colorful ink, showing the unique charm of traditional Chinese aesthetics."
大樂之野,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"夏后啓於此儛九代,在大運山北,一曰大遺之野,",prompt: 大乐之野，夏后启在此舞九代，位于大运山北，又名大遗之野。画面中，夏后启身穿华丽的古装，手持长剑，在一片广袤而神秘的山谷中翩翩起舞。背景是连绵起伏的大运山脉，山峦间云雾缭绕，显得幽静而神秘。山谷中草木葱茏，鲜花盛开，色彩斑斓如仙境。远处有几座古老的建筑隐约可见，增添了几分古朴的气息。整体画面采用传统中国美学的彩色水墨风格，线条流畅，色彩淡雅，充满诗意与神话氛围。,地名\谷野名\大樂之野.png,dalezhiye（大樂之野）,"prompt: The field of great music, the summer queen has danced here for nine generations, located in the north of the Universiade Mountain, also known as the field of the Great Relic. In the picture, Xia Houqi is dressed in a gorgeous ancient costume, holding a long sword, and dancing in a vast and mysterious valley. In the background is the rolling Universiade Mountains, with clouds and mist between the mountains, which looks quiet and mysterious. The valley is lush with vegetation, flowers blooming, and colorful like a fairyland. Several ancient buildings loom in the distance, adding a bit of quaintness. The overall picture adopts the color ink style of traditional Chinese aesthetics, with smooth lines and elegant colors, full of poetic and mythological atmosphere."
大遺之野,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 大遺之野，一片古老而神秘的山谷，四周群山环绕，云雾缭绕。山谷中生长着奇花异草，溪流潺潺，清澈见底。天空中偶尔有凤凰飞翔，地上则有各种珍禽异兽出没。整个画面采用传统中国美学的彩色水墨风格，色彩淡雅，笔触细腻，展现出一种宁静而祥和的氛围。,地名\谷野名\大遺之野.png,dayizhiye（大遺之野）,"Prompt: The Great Heritage Field, an ancient and mysterious valley, surrounded by mountains and shrouded in clouds and mist. Exotic flowers and plants grow in the valley, and the stream is gurgling and crystal clear. Occasionally there are phoenixes flying in the sky, and various rare birds and beasts appear on the ground. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and delicate brushstrokes, showing a quiet and peaceful atmosphere."
雚谷,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨画风格，雚谷，一片幽静的山谷，四周环绕着奇异的山峰和茂密的古木，山谷中流淌着清澈的小溪，溪边长满了各种奇花异草，远处有几只仙鹤在飞翔，天空中飘浮着淡淡的云雾，整个画面充满了神秘而宁静的气息。,地名\谷野名\雚谷.png,guangu（雚谷）,"prompt: Traditional Chinese ink painting style, Xiang Gu, a quiet valley, surrounded by strange peaks and dense ancient trees, the valley flows with clear streams, the stream is full of all kinds of exotic flowers and plants, there are a few cranes flying in the distance, and there are faint clouds and mist floating in the sky, the whole picture is full of mystery and tranquility."
共谷,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"多竹,",prompt: 一片茂密的竹林，竹子高耸入云，翠绿欲滴。阳光透过竹叶洒下斑驳光影，地面上铺满了厚厚的竹叶。远处山峦起伏，云雾缭绕。画面中有一条清澈的小溪蜿蜒穿过竹林，溪水潺潺流动，几只小鸟在竹林间欢快地飞舞。整个场景充满宁静与生机，展现出一种传统中国美学的彩色水墨风格。,地名\谷野名\共谷.png,gonggu（共谷）,"Prompt: A dense bamboo forest, the bamboo towers into the clouds, and the emerald green is dripping. The sunlight shines through the bamboo leaves, and the ground is covered with thick bamboo leaves. In the distance, the mountains are undulating and the clouds are shrouded in mist. In the picture, a clear stream winds through the bamboo forest, the stream flows, and a few birds fly happily among the bamboo forests. The whole scene is full of tranquility and vitality, showing a colorful ink style of traditional Chinese aesthetics."
河曲,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"是多駕鳥,",prompt: 古代中国风格的河曲谷野，多駕鳥在天空中翱翔，背景是连绵起伏的山脉和蜿蜒的河流，画面采用传统彩色水墨风格，充满神秘与宁静之美。,地名\谷野名\河曲.png,hequ（河曲）,"prompt: The ancient Chinese-style river bend valley, with multi-bird soaring in the sky, the background is rolling mountains and winding rivers, the picture is in the traditional color ink style, full of mystery and tranquility."
机谷,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"多䲦鳥,",prompt: 机谷，一个充满神秘气息的谷野之地，这里多䲦鸟。画面中，机谷被描绘成一片幽深而宁静的山谷，四周是连绵起伏的青山，山间云雾缭绕，仿佛仙境一般。谷中树木葱郁，溪流潺潺，几只形态奇特、色彩斑斓的䲦鸟在空中飞翔或栖息于枝头，它们羽毛鲜艳，翅膀宽大，眼神灵动。整个场景采用传统中国美学的彩色水墨风格，既有细腻的笔触勾勒出自然景色之美，也有大胆的色彩运用突出奇幻生物的特色。,地名\谷野名\机谷.png,jigu（机谷）,"prompt: Machine Valley, a valley full of mysterious atmosphere, there are many birds here. In the picture, the machine valley is depicted as a deep and peaceful valley, surrounded by rolling green mountains, and the mountains are shrouded in clouds and mist, like a fairyland. The valley is lush with trees, babbling streams, and several strangely shaped and colorful birds fly in the air or perch on the branches, their feathers are bright, their wings are wide, and their eyes are smart. The whole scene adopts the color ink style of traditional Chinese aesthetics, with delicate brushstrokes outlining the beauty of natural scenery and bold use of color to highlight the characteristics of fantasy creatures."
沮吴,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 沮吴，谷野名，参考古代插画风格和传统中国美学的彩色水墨风格，描绘一片幽静而神秘的山谷，山间云雾缭绕，溪流潺潺，古木参天，野花遍地，远处山峦起伏，近处小径蜿蜒，几只仙鹤在空中盘旋，增添几分仙气。色彩以淡雅为主，用墨色勾勒出山石轮廓，再以淡彩渲染，营造出一种宁静而深远的氛围。,地名\谷野名\沮吴.png,juwu（沮吴）,"prompt: Ju Wu, Gu Ye Na, referring to the color ink style of ancient illustration style and traditional Chinese aesthetics, depicts a quiet and mysterious valley, the mountains are shrouded in clouds and mist, the streams are gurgling, the ancient trees are towering, the wildflowers are everywhere, the mountains in the distance are undulating, the nearby paths are winding, and a few cranes are hovering in the air, adding a bit of fairy spirit. The color is mainly elegant, with ink color outlining the outline of the mountains and rocks, and then rendering it in light colors to create a quiet and far-reaching atmosphere."
九野,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 九野，谷野名，一片神秘而广袤的山谷，四周群山环绕，云雾缭绕。山谷中生长着各种奇异的植物，有的花朵如火焰般绚烂，有的果实闪烁着金属般的光泽。一条清澈见底的小溪蜿蜒穿过山谷，溪边有几只神兽在悠闲地饮水。天空中，彩霞与日光交织，形成一幅壮丽的景象。整个画面采用传统中国美学的彩色水墨风格，既有细腻的笔触，又不失大气磅礴之感。,地名\谷野名\九野.png,jiuye（九野）,"prompt: Jiuye, the name of the valley, a mysterious and vast valley, surrounded by mountains and clouds. The valley is home to a variety of exotic plants, some with flowers as brilliant as flames and some with metallic luster. A crystal clear creek meanders through the valley, and several mythical beasts are leisurely drinking water by the stream. In the sky, colorful clouds and sunlight intertwine, forming a magnificent scene. The whole picture adopts the color ink style of traditional Chinese aesthetics, which has both delicate brushstrokes and a sense of majesty."
栗廣之野,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"女媧之腸化爲神處栗廣之野,",prompt：女娲之肠化为神处栗广之野，画面中展现一片广阔而神秘的山谷，山峦起伏，云雾缭绕。在山谷中央，有一片茂密的栗树林，树木高大挺拔，枝叶繁茂，树下散布着各种奇花异草。在这片栗树林中，可以看到一条蜿蜒的小溪，溪水清澈见底，流淌在石缝之间。天空中，几只仙鹤飞翔，增添了几分仙境般的氛围。远处的山峰若隐若现，仿佛隐藏着无数神秘的力量。整个画面采用传统中国美学的彩色水墨风格，色彩淡雅，意境深远。,地名\谷野名\栗廣之野.png,liguangzhiye（栗廣之野）,"prompt: Nuwa's intestines turned into the wilderness of the gods, and the picture showed a vast and mysterious valley, with undulating mountains and clouds and mist. In the middle of the valley, there is a dense chestnut forest, with tall and straight trees, lush branches and leaves, and various exotic flowers and plants scattered under the trees. In this chestnut grove, you can see a winding stream with crystal clear water flowing between the stone crevices. In the sky, several cranes fly, adding a bit of a fairyland-like atmosphere. The mountain peaks in the distance loomed, as if hiding countless mysterious powers. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and far-reaching artistic conception."
歐絲之野,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在大踵東,一女子跪據樹歐絲,",prompt: 在大踵东边的欧丝之野，一位女子跪坐在古老的树木旁，手中正从树上抽取着细腻的丝线。她的服饰古朴典雅，长发如瀑布般垂落，面容温柔而专注。周围是茂密的森林，阳光透过树叶洒下斑驳光影，营造出一种神秘而宁静的氛围。画面采用传统中国美学的彩色水墨风格，色彩柔和，线条流畅，展现出古代插画的韵味。,地名\谷野名\歐絲之野.png,ousizhiye（歐絲之野）,"prompt: In the field of Osi on the east side of the heel, a woman is kneeling next to an ancient tree, drawing delicate silk threads from the trees in her hands. Her clothes are simple and elegant, her long hair hangs down like a waterfall, and her face is gentle and focused. Surrounded by dense forests, the sunlight casts dappled light and shadow through the leaves, creating a mysterious and serene atmosphere. The picture adopts the color ink style of traditional Chinese aesthetics, with soft colors and smooth lines, showing the charm of ancient illustrations."
蛇谷,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一片幽深的山谷，两侧是陡峭的山壁，山壁上长满了青苔和藤蔓。山谷中弥漫着淡淡的雾气，阳光透过稀疏的云层洒下，形成一道道光束。山谷底部有一条蜿蜒的小溪，溪水清澈见底，溪边长满了各种奇花异草。山谷中偶尔可见几条巨大的蛇在草丛中穿梭，它们身上覆盖着五彩斑斓的鳞片，在阳光下闪闪发光。整个画面采用传统中国美学的彩色水墨风格，色彩淡雅而富有诗意。,地名\谷野名\蛇谷.png,shegu（蛇谷）,"Prompt: A deep valley flanked by steep mountain walls covered with moss and vines. The valley is filled with a faint mist, and the sun shines through the sparse clouds, forming beams of light. At the bottom of the valley, there is a winding stream with crystal clear water and a variety of exotic flowers and plants. Occasionally, several giant snakes can be seen weaving through the grass in the valley, covered with colorful scales that glisten in the sun. The whole picture adopts the color ink style of traditional Chinese aesthetics, and the colors are elegant and poetic."
壽華之野,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古典中国山水画风格的壽華之野，色彩以淡雅的水墨为主，山峦层叠，云雾缭绕，远处有几座古老的村落，村中炊烟袅袅，田野间稻谷金黄，小桥流水人家，一派宁静祥和的田园风光。画面中点缀着一些神话传说中的奇花异草，如灵芝、瑶草等，增添了几分神秘气息。,地名\谷野名\壽華之野.png,shouhuazhiye（壽華之野）,"prompt: The field of Shouhua in the style of classical Chinese landscape painting, the color is mainly elegant ink, the mountains are layered, the clouds are shrouded, there are several ancient villages in the distance, the smoke in the village is swirling, the rice in the fields is golden, the small bridges and flowing water people, a quiet and peaceful pastoral scenery. The picture is dotted with some mythical and legendary exotic flowers and plants, such as Ganoderma lucidum, Yao grass, etc., adding a bit of mystery."
沙陵,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 沙陵，谷野名，一片广袤的沙漠与绿洲交织之地，沙丘起伏如同波浪，阳光下金光闪闪。绿洲中树木葱郁，溪流潺潺，生机盎然。远处山峦若隐若现，天空湛蓝，几朵白云悠闲地飘过。整体风格参考古代插画，采用传统中国美学的彩色水墨技法，展现出自然和谐之美。,地名\谷野名\沙陵.png,shaling（沙陵）,"prompt: Shaling, the name of the valley, a vast desert and oasis intertwined, the sand dunes undulate like waves, and the golden light shines in the sun. The oasis is lush with trees, gurgling streams, and full of life. The mountains loom in the distance, the sky is blue, and a few white clouds drift leisurely. The overall style refers to ancient illustrations and uses the color ink technique of traditional Chinese aesthetics, showing the beauty of natural harmony."
墠渚,地名,谷野名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"禹父之所化,",prompt：禹父之所化，名为墠渚的谷野之地，山川秀美，草木葱郁。画面中央有一座巍峨的山峰，山脚下是广阔的田野和蜿蜒的河流。山峰上云雾缭绕，仿佛有仙气弥漫。田野中稻谷丰茂，一片金黄，远处有几处村落，炊烟袅袅。整个画面采用传统中国彩色水墨风格，色彩淡雅而富有层次感，展现出一种宁静祥和的田园风光。,地名\谷野名\墠渚.png,shanzhu（墠渚）,"prompt: The transformation of Yu's father, called the valley of the island, the mountains and rivers are beautiful, and the vegetation is lush. In the center of the picture is a majestic mountain peak, at the foot of which are vast fields and meandering rivers. The mountain peaks are shrouded in clouds and mist, as if there is a fairy aura. The rice in the fields is lush and golden, and there are several villages in the distance, and the smoke is wafting. The whole picture adopts the traditional Chinese color ink style, with elegant and layered colors, showing a quiet and peaceful pastoral scenery."
