名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
東山經之首,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 东山经之首，古老而神秘的山脉，蜿蜒起伏于云雾缭绕之间。山峰高耸入云，山间古木参天，奇花异草遍布，溪流潺潺，瀑布飞泻。远处群山连绵，近处山石嶙峋，山间隐约可见古老的庙宇和神像，仿佛诉说着千年的传说。整体画面采用传统中国彩色水墨风格，色彩淡雅，笔触细腻，展现出一种宁静而深远的意境。,地名\山系\東山經之首.png,dongshanjingzhishou（東山經之首）,"prompt: The first of the Dongshan Sutra, an ancient and mysterious mountain range, winds and undulates between clouds and mist. The peaks are towering, the ancient trees in the mountains are towering, the flowers and plants are everywhere, the streams are gurgling, and the waterfalls are cascading. The mountains in the distance are continuous, the mountains and rocks are rugged nearby, and ancient temples and statues can be faintly seen in the mountains, as if telling a thousand-year-old legend. The overall picture adopts the traditional Chinese color ink style, with elegant colors and delicate brushstrokes, showing a quiet and far-reaching artistic conception."
洞庭山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰篇遇之山,",prompt: 中国传统水墨画风格，洞庭山系的首座名为篇遇之山，画面中群山起伏，云雾缭绕，山间有古木参天，瀑布飞流直下。山脚下有一条清澈的小溪蜿蜒而过，溪边生长着各种奇花异草，几只仙鹤在溪边悠闲地饮水。远处的山峰若隐若现，展现出一种神秘而宁静的氛围。整幅画面色彩以淡雅为主，强调自然与和谐之美。,地名\山系\洞庭山.png,dongtingshan（洞庭山）,"prompt: Traditional Chinese ink painting style, the first of the Dongting mountains is called Pian Yu Mountain, the picture is undulating mountains, clouds and mist, ancient trees towering between the mountains, and waterfalls rushing down. At the foot of the mountain, there is a clear stream meandering by, with all kinds of exotic flowers and plants growing by the stream, and a few cranes drinking leisurely by the stream. The mountain peaks loom in the distance, showing a mysterious and serene atmosphere. The colors of the whole picture are mainly elegant, emphasizing the beauty of nature and harmony."
萯山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰敖岸之山,",prompt：古代中国山系萯山，首山名为敖岸之山，山势雄伟险峻，山体覆盖着茂密的古木和奇花异草，云雾缭绕其间，仿佛仙境一般。山脚下有清澈的溪流蜿蜒而过，溪边生长着各种珍稀植物，山中偶尔可见珍禽异兽出没。画面采用传统中国美学的彩色水墨风格，色彩淡雅而富有层次感，展现出一种神秘而宁静的自然之美。,地名\山系\萯山.png,fushan（萯山）,"prompt: The ancient Chinese mountain system Xuan Mountain, the first mountain is called Ao'an Mountain, the mountain is majestic and steep, the mountain is covered with dense ancient trees and exotic flowers and plants, and the clouds and mist are swirling among it, like a fairyland. There is a clear stream meandering at the foot of the mountain, and a variety of rare plants grow along the stream, and rare birds and beasts can occasionally be seen in the mountains. The painting adopts the color ink style of traditional Chinese aesthetics, with elegant and layered colors, showing a mysterious and serene natural beauty."
北次二經,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首在河之東,",prompt: 北次二经，山系，之首在河之东，山势雄伟连绵，群峰挺拔，山间云雾缭绕，仿佛仙境。山脚下有一条清澈的河流蜿蜒而过，河边树木葱郁，野花烂漫，各种珍禽异兽出没其间。整幅画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，展现出北次二经山脉的神秘与壮丽。,地名\山系\北次二經.png,beicierjing（北次二經）,"prompt: The second meridian of the north, the mountain system, the head is in the east of the river, the mountains are majestic and continuous, the peaks are tall, and the clouds and mist between the mountains are like a fairyland. At the foot of the mountain, there is a clear river winding by, lush with trees, wildflowers, and all kinds of rare birds and beasts. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, showing the mystery and magnificence of the Beici Erjing Mountains."
北次三經,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 北次三经山系，古老而神秘的山脉，蜿蜒起伏，云雾缭绕，山间古木参天，奇花异草遍布。山脚下有清澈的溪流潺潺流淌，远处是连绵不断的山峦，山顶上隐约可见古老的祭坛和石刻，透露出浓厚的古代神话气息。整幅画面采用传统中国美学的彩色水墨风格，色彩淡雅，笔触细腻，展现出北次三经山系的壮丽与神秘。,地名\山系\北次三經.png,beicisanjing（北次三經）,"prompt: The northern Sanjing mountain system, ancient and mysterious mountains, winding and undulating, clouds and mist, ancient trees in the mountains, exotic flowers and plants are everywhere. There is a clear stream flowing at the foot of the mountain, and in the distance are continuous mountains, and ancient altars and stone carvings can be faintly seen on the top of the mountain, revealing a strong atmosphere of ancient mythology. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and delicate brushstrokes, showing the magnificence and mystery of the Beici Sanjing mountain system."
縞羝山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰平逢之山,",prompt: 中国神话中的縞羝山，位于平逢之山系的起点，山势雄伟壮丽，云雾缭绕，古木参天。山间有清澈溪流蜿蜒而过，溪边野花烂漫，奇石嶙峋。画面采用传统中国美学的彩色水墨风格，色彩淡雅，笔触细腻，展现出縞羝山的神秘与宁静之美。,地名\山系\縞羝山.png,gaodishan（縞羝山）,"prompt: The striped ram mountain in Chinese mythology, located at the beginning of the Pingfeng mountain system, is majestic and magnificent, surrounded by clouds and mist, and towering ancient trees. There are clear streams winding through the mountains, with wildflowers and rugged rocks by the stream. The picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and delicate brushstrokes, showing the mystery and tranquil beauty of the striped ram mountain."
華山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰錢來之山,",prompt: 华山，山系，之首曰钱来之山，雄伟壮丽的山脉起伏连绵，云雾缭绕，山峰峻峭挺拔，古木参天，瀑布飞泻而下，溪流潺潺。山间点缀着古色古香的庙宇和亭台楼阁，远处可见仙鹤翱翔，山脚下有小桥流水人家，一派宁静祥和的景象。整体风格参考古代插画，采用传统中国美学的彩色水墨风格，色彩淡雅清新，富有诗意。,地名\山系\華山.png,huashan（華山）,"prompt: Huashan, mountain system, the first of which is Qianlai Mountain, the majestic and magnificent mountains are undulating, clouds and mist, the peaks are steep and upright, the ancient trees are towering, the waterfalls are cascading, and the streams are gurgling. The mountains are dotted with antique temples and pavilions, cranes can be seen soaring in the distance, and there are small bridges and flowing water at the foot of the mountain, a quiet and peaceful scene. The overall style refers to ancient illustrations, using the color ink style of traditional Chinese aesthetics, and the colors are elegant and fresh, full of poetry."
濟山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰煇諸之山,",prompt: 古代中国山水画风格，济山之首煇諸之山，山势雄伟，云雾缭绕，山间古木参天，溪流潺潺，山脚下有几座简朴的茅屋，远处可见层峦叠嶂，色彩以淡雅的水墨为主，点缀些许青绿，画面充满宁静与神秘的气息。,地名\山系\濟山.png,jishan（濟山）,"prompt: Ancient Chinese landscape painting style, the first of Jishan, the mountain of Huizhu, the mountain is majestic, the clouds and mist, the ancient trees in the mountains are towering, the stream is gurgling, there are several simple thatched huts at the foot of the mountain, the mountains can be seen in the distance, the color is mainly elegant ink, embellished with a little green, the picture is full of tranquility and mysterious atmosphere."
荆山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰翼望之山,",prompt: 中国传统水墨画风格，翼望之山，山势险峻，云雾缭绕，山间有奇花异草和珍禽异兽，山顶有一座古老的庙宇，庙宇前有一棵千年古树，树下有仙人修炼，远处可见连绵的山脉，色彩以淡雅为主，画面充满神秘与宁静之美。,地名\山系\荆山.png,jingshan（荆山）,"prompt: Traditional Chinese ink painting style, Yiwang Mountain, the mountain is steep, the clouds and mist, there are strange flowers and plants and rare birds and beasts in the mountains, there is an ancient temple on the top of the mountain, there is a thousand-year-old tree in front of the temple, there are immortals cultivating under the tree, the continuous mountains can be seen in the distance, the colors are mainly elegant, and the picture is full of mystery and tranquil beauty."
荆山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰景山,",prompt: 《山海经》中的荆山，位于山系之首，名为景山。画面中，荆山巍峨挺拔，山势险峻，云雾缭绕，仿佛仙气弥漫。山间古木参天，藤蔓缠绕，瀑布飞泻而下，溪流潺潺。山顶隐约可见古代祭坛，石阶蜿蜒而上，两旁点缀着奇花异草。整幅画面采用传统中国彩色水墨风格，笔触细腻，色彩淡雅，展现出一种神秘而宁静的氛围。,地名\山系\荆山.png,jingshan（荆山）,"prompt: Jing Mountain in the ""Classic of Mountains and Seas"" is located at the top of the mountain system and is called Jingshan. In the picture, Jing Mountain is majestic and upright, the mountain is steep, and the clouds and mist are shrouded, as if it is filled with fairy energy. The ancient trees in the mountains are towering, the vines are intertwined, the waterfalls are cascading, and the streams are gurgling. Ancient altars can be seen at the top of the mountain, with stone steps winding up and lined with exotic flowers and plants. The whole picture adopts the traditional Chinese color ink style, with delicate brushstrokes and elegant colors, showing a mysterious and serene atmosphere."
苦山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰休與之山,",prompt: 休与之山，位于苦山山系之首，山势雄伟，云雾缭绕。山中古木参天，奇花异草遍布，色彩斑斓，宛如仙境。山间有清澈溪流蜿蜒而下，水声潺潺。山脚下，几座古朴的茅屋依山而建，炊烟袅袅升起。整幅画面采用传统中国彩色水墨风格，笔触细腻，色彩淡雅，展现出一种宁静而神秘的氛围。,地名\山系\苦山.png,kushan（苦山）,"prompt: Xiu Yuzhi Mountain, located at the head of the Kushan mountain system, the mountain is majestic and shrouded in clouds and mist. The ancient trees in the mountains are towering, and the flowers and plants are all over the place, colorful, like a fairyland. There is a clear stream meandering down the mountain, and the sound of water is gurgling. At the foot of the mountain, several quaint thatched huts are built against the mountain, and the smoke rises. The whole picture adopts the traditional Chinese color ink style, with delicate brushstrokes and elegant colors, showing a serene and mysterious atmosphere."
釐山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰鹿蹄之山,",prompt: 中国传统山水画风格，鹿蹄之山，山势雄伟，云雾缭绕，山间有清澈的溪流潺潺流动。山脚下是茂密的森林，树木郁郁葱葱，林中偶尔可见鹿群悠闲地漫步。山顶上有一座古朴的亭子，亭子周围种满了各种奇花异草，色彩斑斓。整幅画面以水墨为主，辅以淡雅的彩色渲染，展现出一种宁静而神秘的氛围。,地名\山系\釐山.png,lishan（釐山）,"prompt: Traditional Chinese landscape painting style, the mountain of deer hooves, the mountain is majestic, the clouds are shrouded, and there is a clear stream flowing between the mountains. At the foot of the mountain is a dense forest with lush trees, and deer can occasionally be seen roaming leisurely. There is a quaint pavilion on the top of the mountain, surrounded by all kinds of exotic flowers and plants, colorful. The whole picture is dominated by ink, supplemented by elegant color rendering, showing a serene and mysterious atmosphere."
岷山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰女几之山,",prompt: 岷山，山系，之首曰女几之山，山势雄伟险峻，云雾缭绕，古木参天。山间有清澈的溪流潺潺流淌，奇花异草遍布山坡，远处可以看到古老的庙宇和石碑。画面采用传统中国美学的彩色水墨风格，展现出岷山的神秘与壮丽。,地名\山系\岷山.png,minshan（岷山）,"prompt: Min Mountain, the mountain system, the first is the mountain of Nuji, the mountain is majestic and steep, surrounded by clouds and mist, and towering ancient trees. There are clear streams flowing in the mountains, exotic flowers and plants all over the hillside, and ancient temples and stone monuments can be seen in the distance. The painting adopts the color ink style of traditional Chinese aesthetics, showing the mystery and magnificence of Minshan."
薄山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰甘棗之山,",prompt: 中国传统水墨风格，薄山山系之首甘棗之山，山峰险峻挺拔，云雾缭绕其间，山间生长着茂密的古树和奇花异草，色彩以淡雅为主，山脚下有一条清澈的小溪蜿蜒流过，远处可见几座古朴的亭台楼阁隐于山林之中，整体画面宁静而神秘。,地名\山系\薄山.png,baoshan（薄山）,"prompt: Traditional Chinese ink style, the first of the thin mountain system Gan Zao Mountain, the peaks are steep and straight, the clouds and mist are shrouded in it, the mountains are dense with ancient trees and exotic flowers and plants, the colors are mainly elegant, there is a clear stream at the foot of the mountain flowing through, and several quaint pavilions and pavilions can be seen in the distance hidden in the mountains and forests, and the overall picture is quiet and mysterious."
北山經之首,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰單狐之山,",prompt: 北山經之首，单狐之山，山势险峻，云雾缭绕，山中古木参天，藤蔓缠绕，溪流潺潺。山间有奇花异草，色彩斑斓，充满神秘气息。远处可见山峰若隐若现，仿佛仙境一般。画面采用传统中国美学的彩色水墨风格，注重意境和氛围的营造。,地名\山系\北山經之首.png,beishanjingzhishou（北山經之首）,"prompt: The first of the North Mountain Classic, the mountain of the single fox, the mountain is steep, the clouds are shrouded, the ancient trees in the mountain are towering, the vines are entangled, and the stream is gurgling. There are strange flowers and plants in the mountains, colorful and full of mystery. In the distance, the mountain peaks can be seen, like a fairyland. The picture adopts the color ink style of traditional Chinese aesthetics, focusing on the creation of artistic conception and atmosphere."
南次二經,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰柜山,",prompt: 柜山，位于南次二经之首，山势雄伟险峻，云雾缭绕。山中古木参天，奇花异草遍布，色彩斑斓的鸟兽穿梭其间。山脚下有一条清澈见底的小溪，溪水潺潺，映照着四周的景色。整幅画面采用传统中国美学的彩色水墨风格，细腻地描绘出柜山的神秘与壮丽。,地名\山系\南次二經.png,nancierjing（南次二經）,"prompt: Cabinet Mountain, located at the head of the second meridian of the south, is majestic and steep, surrounded by clouds and mist. The ancient trees in the mountains are towering, exotic flowers and plants are everywhere, and colorful birds and beasts shuttle through them. At the foot of the mountain there is a crystal clear stream that babbles and reflects the surrounding scenery. The whole picture adopts the color ink style of traditional Chinese aesthetics, delicately depicting the mystery and magnificence of Guishan."
南次三經,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"之首曰天虞之山,","prompt: 传统中国美学的彩色水墨风格, 南次三经之首天虞之山，山势雄伟险峻，云雾缭绕，山间古木参天，奇花异草遍布，山脚溪流潺潺，瀑布飞泻而下，远处群峰连绵，近处松柏挺拔，山中隐约可见仙鹤翱翔，一派神秘而又宁静的景象。",地名\山系\南次三經.png,nancisanjing（南次三經）,"prompt: Colorful ink style of traditional Chinese aesthetics, the first of the three classics of the south, Tianyu Mountain, the mountain is majestic and steep, clouds and mist, ancient trees in the mountains, exotic flowers and plants are everywhere, the stream at the foot of the mountain, the waterfall is cascading, the peaks in the distance are continuous, the pines and cypresses are tall nearby, and cranes can be faintly seen soaring in the mountains, a mysterious and tranquil scene."
南山經之首,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"䧿山,",prompt: 南山经之首的雌山，以古代中国山水画风格绘制，雄伟的山脉连绵起伏，山峰云雾缭绕，山间有奇花异草和珍稀动物出没。画面采用传统水墨技法，色彩淡雅，展现出一种神秘而宁静的氛围。,地名\山系\南山經之首.png,nanshanjingzhishou（南山經之首）,"prompt: The female mountain, the first of the Nanshan Classic, is painted in the style of ancient Chinese landscape painting, with majestic mountains undulating, peaks shrouded in clouds and mist, and strange flowers and plants and rare animals in the mountains. The painting uses traditional ink painting techniques and elegant colors, showing a mysterious and serene atmosphere."
首陽山,地名,山系,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 首陽山，位于古代中国的山脉之中，周围环绕着茂密的森林和清澈的溪流。山峰高耸入云，山顶常年被白雪覆盖，山腰处有古木参天，山脚下则是青翠的竹林。画面中可以见到一些古代的隐士在山间修行，或是几位文人雅士在山下品茗谈诗。整幅画面以传统中国彩色水墨风格绘制，色彩淡雅，线条流畅，展现出一种宁静而幽远的意境。,地名\山系\首陽山.png,shouyangshan（首陽山）,"Prompt: Shouyang Mountain, located in the mountains of ancient China, is surrounded by lush forests and clear streams. The peaks are towering, the top is covered with snow all year round, there are towering ancient trees on the mountainside, and there is a verdant bamboo forest at the foot of the mountain. In the picture, you can see some ancient hermits practicing in the mountains, or several literati and scholars drinking tea and talking about poetry at the foot of the mountain. The whole picture is painted in the style of traditional Chinese color ink painting, with elegant colors and smooth lines, showing a quiet and secluded artistic conception."
