名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
嘘,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"人靣無臂,兩足反屬於頭上,",prompt: 人面无臂，两足反属于头上的神祇嘘，以古代插画风格和传统中国美学的彩色水墨风格绘制。画面中，嘘的形象奇特而神秘，其头部两侧长有两条腿，仿佛替代了手臂的功能，双腿弯曲向上，如同盘旋在头顶的双龙。面部表情平静而深邃，目光炯炯有神。背景采用淡雅的山水画风，云雾缭绕，山川若隐若现，营造出一种超凡脱俗的氛围。,人物\神名\嘘.png,xu（嘘）,"prompt: The human face has no arms, and the two feet belong to the god on the head, drawn in the color ink style of ancient illustration style and traditional Chinese aesthetics. In the picture, the image of Huo is strange and mysterious, with two legs on both sides of his head, as if replacing the function of the arms, and the legs are bent upwards, like twin dragons hovering above the head. The facial expression is calm and deep, and the gaze is bright. The background adopts an elegant landscape painting style, with clouds and mist, and mountains and rivers looming, creating an otherworldly atmosphere."
熏池,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 熏池，古代神话中的神祇，身披云雾缭绕的长袍，手持象征水与风的法杖，立于波光粼粼的池塘之畔。背景为祥云环绕的山峦，色彩以淡雅的水墨风格为主，辅以细腻的传统中国画技法，展现出神秘而宁静的氛围。,人物\神名\熏池.png,xunchi（熏池）,"Prompt: Smoke pond, an ancient mythological deity, dressed in a robe shrouded in clouds and misty, holding a staff symbolizing water and wind, stands by the shimmering pond. The background is mountains surrounded by auspicious clouds, and the colors are dominated by elegant ink style, supplemented by delicate traditional Chinese painting techniques, showing a mysterious and tranquil atmosphere."
闟非,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"人靣,獸身,青色,",prompt: 人面兽身的神祇闟非，青色皮肤，威严而神秘，形象源自《山海经》，采用古代插画风格和传统中国美学的彩色水墨风格，背景为幽深的山林，增添几分神话色彩。,人物\神名\闟非.png,xifei（闟非）,"prompt: The god with a human face and a beast body is not good, with blue skin, majestic and mysterious, the image is derived from the ""Classic of Mountains and Seas"", using the color ink style of ancient illustration style and traditional Chinese aesthetics, and the background is a deep mountain forest, adding a bit of mythology."
長乘,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"是天之九德也,其狀如人,犳尾,",prompt: 长乘，天之九德之一，其状如人，犳尾。请以古代插画风格和传统中国美学的彩色水墨风格绘制。画面中，长乘身着华丽的古装，面容庄重而威严，身后拖着一条狟尾，尾巴上有着斑斓的花纹。背景为云雾缭绕的仙境，四周点缀着奇花异草，展现出神秘而庄严的氛围。,人物\神名\長乘.png,zhangcheng（長乘）,"Prompt: Changcheng is one of the nine virtues of heaven, and its shape is like a human, with a man's tail. Please draw in the color ink style of ancient illustration style and traditional Chinese aesthetics. In the picture, Chang Cheng is dressed in a gorgeous ancient costume, with a solemn and majestic face, dragging a tail behind him, and there are colorful patterns on his tail. The background is a misty wonderland, dotted with exotic flowers and plants, showing a mysterious and solemn atmosphere."
羲和,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"日浴於甘淵,帝俊之妻,生十日,",prompt: 羲和，帝俊之妻，生十日，日浴於甘淵。画面中，羲和身着华丽的古代服饰，头戴凤冠，面容慈祥而庄严。她站在甘淵旁，手持长柄玉梳，轻轻梳理着十个太阳的光芒。十个太阳如同十个金色的圆盘，环绕在她的周围，散发着温暖而耀眼的光辉。背景是波光粼粼的水面，远处是连绵起伏的山脉，整个画面充满了神秘而庄重的气息，展现出古代神话中的宏伟景象。,人物\神名\羲和.png,xihe（羲和）,"prompt: Xihe, the wife of Emperor Jun, was born on the tenth day and bathed in Ganyuan every day. In the picture, Xihe is dressed in gorgeous ancient costumes, wearing a phoenix crown, and his face is kind and solemn. She stood next to Gan Yuan, holding a long-handled jade comb, gently combing the light of the ten suns. The ten suns were like ten golden disks, surrounding her, exuding a warm and dazzling brilliance. With the sparkling water in the background and rolling mountains in the distance, the whole picture is full of mystery and solemnity, showing the magnificent scene of ancient mythology."
形天,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"與帝至此（竒肱之國）爭神帝断其首葬之常羊之山,乃以乳爲目,以臍爲口,操干戚以舞,",prompt: 中国神话中的战神形天，形象为一位断首的勇士，头部被斩断后以双乳作为眼睛，肚脐作为嘴巴，手持干戚（古代兵器），在常羊之山上挥舞。画面采用传统中国美学的彩色水墨风格，背景是山峦起伏的常羊之山，云雾缭绕，营造出神秘而悲壮的氛围。,人物\神名\形天.png,xingtian（形天）,"prompt: The god of war in Chinese mythology is a warrior with a decapitated head, with his breasts as eyes and his navel as his mouth, holding a ganqi (an ancient weapon), and wielding it on the mountain of Changyang. The painting adopts the color ink style of traditional Chinese aesthetics, with the undulating mountains of Changyang Mountain in the background, shrouded in clouds and mist, creating a mysterious and tragic atmosphere."
西王母,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如人,豹尾,虎齒,善嘨,蓬髮戴勝,是司天之厲及五殘,",prompt: 西王母，其状如人，豹尾虎齿，善啸蓬发戴胜，是司天之厉及五残。请绘制一幅传统中国美学的彩色水墨风格插画，展现西王母的形象。她有着人类的身体，但身后拖着一条豹子般的尾巴，牙齿如同老虎般锋利。她的头发蓬松散乱，头顶戴着华丽的饰物。她是一位掌管天界灾祸和五种刑罚的神祇，面容威严而神秘。背景可以是幽静的山林或飘渺的云雾，增添神话氛围。,人物\神名\西王母.png,xiwangmu（西王母）,"Prompt: The Queen Mother of the West, who looks like a human, with a leopard tail and tiger teeth, good at howling and shaggy hair, is the fierce and five disabled people of the heavens. Please draw a colorful ink style illustration of traditional Chinese aesthetics to show the image of the Queen Mother of the West. She has a human body, but with a leopard-like tail behind her and teeth as sharp as a tiger. Her hair is disheveled and she wears ornate ornaments on top of her head. She is a god who rules over heavenly disasters and the five punishments, with a majestic and mysterious face. The background can be a quiet mountain forest or ethereal clouds and mist, adding to the mythological atmosphere."
堯,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统美学风格，彩色水墨画，尧帝身穿华丽的古代帝王服饰，头戴冕旒，手持玉圭，面容慈祥而威严，背景为古代宫殿和祥云，展现出其作为古代贤明君主的形象。,人物\神名\堯.png,yao（堯）,"prompt: Traditional Chinese aesthetic style, colorful ink painting, Emperor Yao wears gorgeous ancient imperial costumes, wears a crown, holds a jade gui, has a kind and majestic face, and the background is ancient palaces and auspicious clouds, showing his image as an ancient wise monarch."
禺䝞,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東海之渚中,人面,鳥身,珥兩黃蛇,踐兩黃蛇,黄帝生禺䝞,禺䝞生禺京,禺䝞處東海,是惟海神,",prompt: 东海上空，一位人面鸟身的神祇禺䝞展翅飞翔，其双耳佩戴着两条蜿蜒的黄色蛇，双脚踏在两条黄蛇之上。他的面容庄严肃穆，眼神深邃而神秘，周身环绕着淡淡的金色光芒，象征着他是黄帝之子、海神的身份。背景是浩瀚无垠的大海，波涛汹涌，远处有几座仙山若隐若现，画面以传统中国美学的彩色水墨风格呈现，色彩淡雅，线条流畅，展现出一种古朴而神秘的气息。,人物\神名\禺䝞.png,yuhao（禺䝞）,"Prompt: Over the East China Sea, a god with a human face and a bird's body spreads its wings and flies with two winding yellow snakes on its ears, and its feet are on top of two yellow snakes. His face was solemn, his eyes were deep and mysterious, and he was surrounded by a faint golden light, symbolizing his identity as the son of the Yellow Emperor and the god of the sea. The background is the vast sea, turbulent, and several fairy mountains loom in the distance, and the picture is presented in the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, showing a simple and mysterious atmosphere."
炎帝,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：炎帝，神农氏，身着古朴的麻布长袍，头戴草帽，手持耒耜，身旁围绕着各种草药和五谷，背景是远古时期的田野与山川，采用古代插画风格，色彩以暖色调为主，融合传统中国美学的彩色水墨风格。,人物\神名\炎帝.png,yandi（炎帝）,"prompt: Yan Emperor, Shennong, dressed in a simple linen robe, wearing a straw hat, holding a plow, surrounded by various herbs and grains, the background is the fields and mountains of ancient times, using ancient illustration style, the colors are mainly warm tones, integrating the color ink style of traditional Chinese aesthetics."
于兒,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀人身,身操兩蛇,常遊于江淵,出入有光,",prompt: 于兒，神名，其状人身，身操两蛇，常游于江渊，出入有光。请描绘一位身穿古朴长袍的人形神祇，手持两条蜿蜒的蛇，蛇身缠绕在其手臂上，目光深邃而神秘。背景为幽深的江水，水面波光粼粼，周围环绕着淡淡的光芒，营造出一种神秘而庄严的氛围。整体风格参考古代插画和传统中国美学的彩色水墨风格。,人物\神名\于兒.png,yuer（于兒）,"Prompt: Yu Er, the name of the god, his body is human, his body is holding two snakes, often swimming in the abyss, and there is light in and out. Depict a humanoid deity in a quaint robe, holding two sinuous snakes wrapped around his arms, his gaze deep and mysterious. The background is the deep river, the water surface is shimmering, surrounded by a faint glow, creating a mysterious and solemn atmosphere. The overall style refers to the color ink style of ancient illustration and traditional Chinese aesthetics."
禺京,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"禺䝞生禺京,禺京處北海,",prompt: 禺京，北海之神，形象为半人半鱼，身披蓝色鳞甲，手持长矛，立于波涛之上，背景为广阔无垠的北海，海浪翻滚，云雾缭绕，画面采用传统中国美学的彩色水墨风格，色彩以深蓝和白色为主，辅以淡雅的灰色和绿色，营造出神秘而宁静的氛围。,人物\神名\禺京.png,yujing（禺京）,"prompt: Yujing, the god of the North Sea, the image is half human and half fish, wearing blue scales, holding a spear, standing on the waves, the background is the vast North Sea, the waves are rolling, the clouds are shrouded, the picture adopts the color ink style of traditional Chinese aesthetics, the colors are mainly dark blue and white, supplemented by elegant gray and green, creating a mysterious and tranquil atmosphere."
應龍,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"應龍處（凶犁土丘）南極,殺蚩尤與誇父,不得復上,故下數旱,旱而爲應龍之狀乃得大雨,",prompt: 应龙位于凶犁土丘之南，曾击败蚩尤与夸父，无法再升天，因此常导致干旱。描绘应龙在云中盘旋，其身长如龙，有翼，周围环绕着干涸的大地和祈雨的人们，背景是远古的山川，画面风格为古代插画风格和传统中国美学的彩色水墨风格。,人物\神名\應龍.png,yinglong（應龍）,"Prompt: Ying Long is located south of the Fierce Plough Mound, and once defeated Chi You and Kua Fu, unable to ascend to heaven again, so it often leads to drought. It depicts Ying Long hovering in the clouds, its body is like a dragon, with wings, surrounded by dry earth and people praying for rain, with ancient mountains and rivers in the background, and the style of the picture is ancient illustration style and traditional Chinese aesthetics color ink style."
禺彊,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"人面鳥身,珥兩青蛇,踐兩青蛇,",prompt：人面鸟身的禺彊，双耳佩戴两条青蛇，脚下踩着两条青蛇，形象威严而神秘。画面采用传统中国美学的彩色水墨风格，背景为云雾缭绕的山峦，色彩以淡雅为主，突出神祇的超凡脱俗。,人物\神名\禺彊.png,yujiang（禺彊）,"prompt: Yu Qiang, who has a human face and a bird's body, wears two green snakes in both ears and steps on two green snakes under his feet, with a majestic and mysterious image. The picture adopts the color ink style of traditional Chinese aesthetics, with cloudy mountains in the background, and the colors are mainly elegant, highlighting the otherworldliness of the gods."
雨師,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统神话中的雨师，身着古代官服，手持云雾缭绕的法器，站在云彩之上。背景是水墨风格的山川和细雨蒙蒙的天空，色彩以淡雅的蓝绿色为主，展现出神秘而宁静的氛围。,人物\神名\雨師.png,yushi（雨師）,"prompt: The rain master in traditional Chinese mythology, dressed in ancient official uniforms and holding a magic weapon surrounded by clouds, stands above the clouds. The background is ink-style mountains and rivers and drizzling skies, with light blue-green colors dominating the atmosphere, showing a mysterious and tranquil atmosphere."
貟神磈氏,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"主司反景,",prompt: 貟神磈氏，主司反景，形象为一位身披五彩霞光的神祇，手持一面巨大的反光镜，能够反射日月之光，照亮黑暗之地。他站在云端之上，周围环绕着绚丽的光环和流云，背景是深邃的星空和翻滚的云海。整体画面采用传统中国美学的彩色水墨风格，色彩丰富而柔和，线条流畅自然，展现出一种神秘而又庄严的氛围。,人物\神名\貟神磈氏.png,yuanshenweishi（貟神磈氏）,"prompt: The god of the dragon, the main mirror, is a god dressed in colorful glow, holding a huge reflector, which can reflect the light of the sun and moon and illuminate the dark place. He stood above the clouds, surrounded by brilliant halos and flowing clouds, with a deep starry sky and a rolling sea of clouds in the background. The overall picture adopts the color ink style of traditional Chinese aesthetics, with rich and soft colors, smooth and natural lines, showing a mysterious and solemn atmosphere."
羭山神,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一位身穿华丽古装的羭山神，面容慈祥而威严，手持一柄象征权力的玉如意，身后是雄伟的羭山。他的服饰以深蓝色为主，配以金色的云纹和龙纹，彰显其尊贵的身份。背景是群山环绕，云雾缭绕，营造出神秘而庄严的氛围。画风采用传统的中国彩色水墨风格，色彩丰富且层次分明，展现出浓厚的古典美感。,人物\神名\羭山神.png,yushanshen（羭山神）,"prompt: A mountain god dressed in a gorgeous ancient costume has a kind and majestic face, holding a jade ruyi that symbolizes power, and behind him is the majestic mountain of Qishan. His costume is mainly dark blue, with golden cloud patterns and dragon patterns, highlighting his noble status. The background is surrounded by mountains and clouds, creating a mysterious and solemn atmosphere. The painting style adopts the traditional Chinese color ink style, which is rich in color and layered, showing a strong classical beauty."
因因乎,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"南方曰因乎,夸風曰乎民,處南極以出入風,",prompt: 南方之神因因乎，夸风曰乎民，身处南极掌管风的出入。请以彩色水墨风格描绘这位神秘的南方之神，他身着华丽的传统服饰，手持象征风力的扇子，周围环绕着流动的云彩和飘动的风纹，背景是南极的冰川与星空，展现出一种古老而庄严的氛围。,人物\神名\因因乎.png,yinyinhu（因因乎）,"Prompt: The god of the south is because of the cause, boasting about the wind and the people, and he is in Antarctica to control the entry and exit of the wind. Depict the mysterious southern god in colorful ink style, dressed in gorgeous traditional costumes and holding a fan symbolizing the power of the wind, surrounded by flowing clouds and fluttering wind patterns, with the glaciers and starry sky of Antarctica in the background, showing an ancient and solemn atmosphere."
弇兹,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"西海陼中,人靣,鳥身,珥兩青蛇,踐兩赤蛇,",prompt: 一位人面鸟身的神祇，名为弇兹，位于西海之中的岛屿上。其面容庄严肃穆，双耳佩戴着两条青色的蛇作为装饰，双脚踏在两条赤色的蛇上。整体形象充满了神秘与威严，背景为波涛汹涌的西海和远处朦胧的海岛。画面采用传统中国美学的彩色水墨风格，色彩以青、赤为主调，辅以淡雅的水墨渲染，展现出一种古朴而神秘的氛围。,人物\神名\弇兹.png,yanzi（弇兹）,"Prompt: A god with a human face and a bird's body, named Yanzi, is located on an island in the Western Sea. Its face is solemn, its ears are adorned with two cyan snakes, and its feet are on two red snakes. The overall image is full of mystery and majesty, with the background of the rough West Sea and the hazy islands in the distance. The painting adopts the color ink style of traditional Chinese aesthetics, with blue and red as the main tones, supplemented by elegant ink rendering, showing a simple and mysterious atmosphere."
英招,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀馬身,人面,虎文,鳥翼,徇于四海,其音如榴,",prompt: 英招，马身人面，身上有虎纹，长有鸟翼，飞翔于四海之间，声音如同敲击石磬。请以古代插画风格和传统中国美学的彩色水墨风格描绘，背景为浩渺的大海与云雾缭绕的山峦，英招在空中翱翔，展现出其神骏非凡的姿态。,人物\神名\英招.png,yingzhao（英招）,"prompt: Ying Zhao, the horse body has a human face, tiger stripes on the body, bird wings, flying between the four seas, the sound is like striking a stone chime. Please depict in the color ink style of ancient illustration style and traditional Chinese aesthetics, with the vast sea and misty mountains in the background, and the heroic trick soars in the air, showing its extraordinary posture."
重,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"老童生重及㴝,帝令重獻上天令㴝卬下地,",prompt: 重，神名，老童之子，被帝令献上天。画面中，重身着古代长袍，头戴冠冕，手持玉圭，站在祥云之上，背景为苍穹星辰，展现出他作为天神的崇高地位。整体风格采用传统中国美学的彩色水墨画风，色彩淡雅，线条流畅，充满神秘而庄严的气息。,人物\神名\重.png,zhong（重）,"Prompt: Chong, the name of God, the son of the old boy, was ordered by the emperor to offer to heaven. In the picture, he is dressed in an ancient robe, wearing a crown and holding a jade gui, standing above the auspicious clouds with the stars in the sky in the background, showing his lofty status as a god. The overall style adopts the color ink painting style of traditional Chinese aesthetics, with elegant colors and smooth lines, full of mysterious and solemn atmosphere."
折丹,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東方曰折,來風曰俊,處東極以出入風,",prompt: 东方神明折丹，身着华丽的长袍，长袍上绘有云纹和风符，手持一把精致的扇子，扇面上绘有飞舞的凤凰。他站在东极之地，四周是翻滚的云海和飘动的彩带，象征着他掌控风的能力。背景是初升的太阳，光芒万丈，整个画面采用传统中国美学的彩色水墨风格，色彩鲜艳而不失淡雅。,人物\神名\折丹.png,zhedan（折丹）,"prompt: The oriental god Zhe Dan, dressed in a gorgeous robe painted with cloud patterns and wind talismans, held a delicate fan with a flying phoenix painted on the fan. He stands in the East Pole, surrounded by rolling clouds and fluttering ribbons, symbolizing his ability to control the wind. The background is the rising sun, shining brightly, and the whole picture adopts the color ink style of traditional Chinese aesthetics, with bright colors and elegance."
燭龍,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"人靣蛇身而赤,直目正乗,其瞑乃晦,其視乃明,不食,不寢,不息,風兩是謂,是燭九隂,",prompt: 人面蛇身而赤，直目正乘，其瞑乃晦，其视乃明，不食，不寝，不息，风两是谓，是烛九阴。请以古代插画风格和传统中国美学的彩色水墨风格绘制烛龙的形象。画面中，烛龙蜿蜒盘旋于云雾之间，其身体为红色，头部为人面，双眼直视前方，目光炯炯有神。背景可以描绘出幽暗的天空与地底世界，象征烛龙掌管昼夜与阴阳。,人物\神名\燭龍.png,zhulong（燭龍）,"The face of a person is red and the body is red, the eyes are straight, the eyes are dark, the vision is bright, the wind is two, it is the candle of the nine yin. Please draw the image of the candle dragon in the color ink style of ancient illustration style and traditional Chinese aesthetics. In the picture, the candle dragon winds and hovers between the clouds and mist, its body is red, its head is a human face, its eyes are looking straight ahead, and its eyes are bright. The background can depict the dark sky and the underworld, symbolizing the candle dragon governing day and night and yin and yang."
燭隂,人物,神名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"鍾山之神,視爲晝,瞑爲夜,吹爲冬,呼爲夏,不飲,不食,不息,息爲風,身長千里,在無䏿之東,其爲物人靣蛇身赤色,居鍾山下,",prompt: 中国传统水墨画风格，钟山之神烛阴，人身蛇身，赤色皮肤，面部表情威严而神秘，眼睛一睁一闭之间象征昼夜交替，口中呼出的气息形成四季变化，不饮不食，身体长达千里，盘踞在无䏿之东的钟山脚下，周围环绕着风、云和自然界的元素，背景为幽远的山脉和古老的森林，色彩以深红、墨黑为主，点缀淡雅的绿意，画面充满神秘与古老的气息。,人物\神名\燭隂.png,zhuyin（燭隂）,"prompt: Traditional Chinese ink painting style, the god of Zhongshan candle yin, human body and snake body, red skin, facial expression majestic and mysterious, the eyes open and close symbolize the alternation of day and night, the breath exhaled from the mouth forms the four seasons of change, do not drink or eat, the body is thousands of miles long, entrenched at the foot of Zhongshan in the east of Wuyi, surrounded by wind, clouds and natural elements, the background is the remote mountains and ancient forests, the colors are mainly dark red, inky black, embellished with elegant greenery, the picture is full of mystery and ancient atmosphere."
