名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
琁玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块璀璨夺目的琁玉，散发着柔和而神秘的光芒，其质地温润如玉，色彩斑斓，仿佛蕴含着天地间的灵气。背景为古老的山川景色，远处云雾缭绕，近处溪流潺潺，周围点缀着奇花异草，整幅画面以传统中国彩色水墨风格呈现，展现出一种古典而梦幻的美感。,自然\矿名\琁玉.png,xuanyu（琁玉）,"prompt: A dazzling piece of jade, exuding a soft and mysterious light, its texture is as warm as jade, colorful, as if it contains the aura between heaven and earth. The background is the ancient mountain scenery, the clouds and mist in the distance, the stream gurgling nearby, and the surrounding flowers and plants are dotted, and the whole picture is presented in the traditional Chinese color ink style, showing a classical and dreamy beauty."
玄玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：玄玉，一种神秘而珍贵的矿石，其色泽深邃如夜空，内含星辰般的光泽。在古代传说中，玄玉被视为连接天地的神物，具有强大的灵力。画面中，一块巨大的玄玉矗立在山巅之上，周围云雾缭绕，星光点点，仿佛能感受到其蕴含的神秘力量。整体风格参考古代插画，色彩以深蓝、墨绿为主，辅以金色和银色的点缀，展现出传统中国美学中的彩色水墨风格。,自然\矿名\玄玉.png,xuanyu（玄玉）,"prompt: Xuanyu, a mysterious and precious ore, its color is as deep as the night sky, containing the luster of stars. In ancient legends, black jade was regarded as a divine object connecting heaven and earth, with powerful spiritual power. In the picture, a huge piece of black jade stands on the top of the mountain, surrounded by clouds and mist, dotted with starlight, as if you can feel the mysterious power it contains. The overall style refers to ancient illustrations, with dark blue and dark green colors, supplemented by gold and silver embellishments, showing the color ink style in traditional Chinese aesthetics."
玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块晶莹剔透的玉矿石，表面光滑细腻，呈现出淡绿色和白色交织的纹理，仿佛蕴含着天地灵气。周围环绕着淡淡的雾气，增添了几分神秘感。背景是中国古代山水画风格，远处有连绵起伏的山脉，近处则是清澈的小溪和翠绿的竹林，整幅画面采用传统中国美学的彩色水墨风格绘制。,自然\矿名\玉.png,yu（玉）,"prompt: A crystal clear jade ore with a smooth and delicate surface, showing a pale green and white intertwined texture, as if it contains the aura of heaven and earth. The surroundings are surrounded by a faint mist that adds a bit of mystery. The background is the style of ancient Chinese landscape painting, with rolling mountains in the distance, clear streams and verdant bamboo forests nearby, and the whole picture is painted in the color ink style of traditional Chinese aesthetics."
瑶,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统美学风格，彩色水墨画，瑶矿，传说中的神秘宝石，闪耀着七彩光芒，周围环绕着祥云和仙鹤，象征着吉祥和长寿，背景是幽静的山谷，山间流淌着清澈的小溪，远处有古朴的亭台楼阁，画面充满诗意和仙境般的氛围。,自然\矿名\瑶.png,yao（瑶）,"Prompt: Traditional Chinese aesthetic style, colorful ink painting, Yao mine, legendary mysterious gemstone, shining with colorful light, surrounded by auspicious clouds and cranes, symbolizing auspiciousness and longevity, the background is a quiet valley, the mountains are flowing with clear streams, and there are quaint pavilions in the distance, the picture is full of poetic and fairyland-like atmosphere."
銀,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨风格，银色矿石在山间闪烁，周围环绕着古老的树木和流淌的小溪，画面充满神秘而宁静的氛围，矿石表面细腻光滑，反射出淡淡的月光，整个场景宛如仙境。,自然\矿名\銀.png,yin（銀）,"prompt: Traditional Chinese ink painting style, silver ore shimmers in the mountains, surrounded by ancient trees and flowing streams, the picture is full of mysterious and tranquil atmosphere, the surface of the ore is delicate and smooth, reflecting a faint moonlight, the whole scene is like a fairyland."
礜,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"白石,",prompt: 一块洁白如雪的石头，表面光滑细腻，散发着淡淡的光芒。石头周围环绕着轻盈的云雾，仿佛置身于仙境之中。背景是淡雅的山水画，山峦起伏，水流潺潺，展现出传统中国美学的彩色水墨风格。,自然\矿名\礜.png,yu（礜）,"prompt: A stone as white as snow, with a smooth and delicate surface that exudes a faint light. The stone is surrounded by light clouds and mist, as if in a fairyland. The background is an elegant landscape painting, with undulating mountains and gurgling water, showing the colorful ink style of traditional Chinese aesthetics."
瑶碧,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 瑶碧，一种传说中的神秘矿石，其色彩斑斓如同彩虹般绚烂。在古代神话中，瑶碧被描述为天帝御用的宝物，蕴含着天地间的灵气。请以传统中国美学的彩色水墨风格绘制，画面中瑶碧矿石闪耀着五彩光芒，周围环绕着祥云和仙鹤，背景是宏伟的山川与古老的宫殿，展现出瑶碧矿石的神秘与珍贵。,自然\矿名\瑶碧.png,yaobi（瑶碧）,"prompt: Yaobi, a legendary mysterious ore, is as colorful as a rainbow. In ancient mythology, Yaobi is described as a treasure used by the Heavenly Emperor, containing the spiritual energy between heaven and earth. Please paint in the color ink style of traditional Chinese aesthetics, in which the Yaobi ore shines with colorful light, surrounded by auspicious clouds and cranes, and the background is magnificent mountains and ancient palaces, showing the mystery and preciousness of Yaobi ore."
嬰短之玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古代神话中的神秘矿石嬰短之玉，色彩斑斓，散发着柔和的光芒，形状不规则但表面光滑如镜，周围环绕着淡淡的云雾，背景为淡雅的水墨山水画，整体风格融合了传统中国美学与古代插画的特点。,自然\矿名\嬰短之玉.png,yingduanzhiyu（嬰短之玉）,"prompt: The mysterious ore in ancient Chinese mythology is colorful and emits a soft light, with an irregular shape but a smooth surface like a mirror, surrounded by faint clouds and mist, with an elegant ink landscape painting in the background, and the overall style combines traditional Chinese aesthetics with the characteristics of ancient illustrations."
赤金,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统美学风格，彩色水墨画，赤金矿石，色泽鲜艳如同燃烧的火焰，表面光泽如镜，周围环绕着淡淡的金色光芒，背景为古老的山川景色，远处有祥云缭绕，画面中融入古代神话元素，如神兽或仙人隐现于山林之间，整体氛围神秘而华丽。,自然\矿名\赤金.png,chijin（赤金）,"prompt: Traditional Chinese aesthetic style, colorful ink painting, red gold ore, bright color like a burning flame, the surface is as lustrous as a mirror, surrounded by a faint golden light, the background is the ancient mountain scenery, there are auspicious clouds in the distance, the picture incorporates ancient mythological elements, such as mythical beasts or immortals hidden between the mountains and forests, the overall atmosphere is mysterious and gorgeous."
玉膏,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其原沸沸湯湯,黄帝是食是饗,是生玄玉,玉膏所出以灌丹木,",prompt: 古代神话中的矿名玉膏，其源头沸腾如汤，黄帝以此为食享用，从中生出玄色的玉石。玉膏流淌之处滋养着丹木生长。画面中，黄帝端坐于山巅之上，周围是云雾缭绕的仙境，下方是一条蜿蜒的河流，河中流淌着温热的玉膏，呈现出淡淡的金色光泽。河流两岸长满了茂盛的丹木，枝叶间隐约可见几块未完全形成的玄玉。整个场景采用传统中国美学的彩色水墨风格描绘，色彩以淡雅为主，突出神秘而宁静的氛围。,自然\矿名\玉膏.png,yugao（玉膏）,"prompt: The ancient mythical mineral name jade paste, its source boils like soup, and the Yellow Emperor enjoys it as food, from which dark jade is born. Where the jade paste flows, it nourishes the growth of Danmu. In the picture, the Yellow Emperor sits on the top of the mountain, surrounded by a wonderland shrouded in clouds and mist, and below is a winding river, flowing with warm jade paste, showing a faint golden luster. The banks of the river are covered with lush dan trees, and a few pieces of incompletely formed black jade can be faintly seen between the branches and leaves. The entire scene is depicted in the color ink style of traditional Chinese aesthetics, and the colors are mainly elegant, highlighting the mysterious and serene atmosphere."
玉榮,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块闪耀着温润光泽的玉石，名为玉榮，其质地细腻如羊脂，色彩纯净而深邃。在古代神话中象征着纯洁与高贵，画面采用传统中国美学的彩色水墨风格，背景为云雾缭绕的山峦，增添神秘氛围。,自然\矿名\玉榮.png,yurong（玉榮）,"prompt: A piece of jade that shines with a warm luster, named Yurong, has a delicate texture like mutton fat, and the color is pure and deep. Symbolizing purity and nobility in ancient mythology, the painting adopts the colorful ink style of traditional Chinese aesthetics, with cloudy mountains in the background, adding to the mysterious atmosphere."
嬰石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的神秘矿石嬰石，色彩斑斓如同彩虹般绚丽，表面散发着柔和的光芒，形状不规则但带有自然美感。请以传统中国美学的彩色水墨风格描绘，背景为山海经中描述的奇幻山脉，石头周围环绕着淡淡的雾气，增添神秘氛围。,自然\矿名\嬰石.png,yingshi（嬰石）,"prompt: The mysterious ore of ancient mythology, the baby stone, is as colorful as a rainbow, with a soft glow on the surface, irregular shape but natural beauty. Depict in the style of colorful ink painting of traditional Chinese aesthetics, with the fantastic mountains described in the Classic of Mountains and Seas in the background, and the stones are surrounded by a faint mist that adds to the mysterious atmosphere."
遺玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学的彩色水墨风格，遗玉矿石，色泽温润如玉，表面有细腻的纹理，仿佛蕴含着古老而神秘的力量，周围环绕着淡淡的光晕，背景是山海经中描绘的奇幻山水，矿石被放置在一块古老的石台上，石台上有精致的雕刻，象征着天地间的和谐与平衡。,自然\矿名\遺玉.png,yiyu（遺玉）,"prompt: Colorful ink style of traditional Chinese aesthetics, jade ore, the color is warm like jade, the surface has a delicate texture, as if containing ancient and mysterious power, surrounded by a faint halo, the background is the fantasy landscape depicted in the Classic of Mountains and Seas, the ore is placed on an ancient stone platform, the stone platform has exquisite carvings, symbolizing the harmony and balance between heaven and earth."
珚玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 《山海经》中的神秘矿石珚玉，其色泽如碧绿的翡翠，带有淡淡的金色光泽。在古代神话中，珚玉被视为珍贵的宝石，象征着纯洁与高贵。画面中，一块巨大的珚玉矗立于山间，周围环绕着祥云和奇花异草，背景是连绵起伏的山脉。整体风格采用传统中国彩色水墨画技法，色彩温润典雅，线条流畅自然，展现出一种古典而神秘的美感。,自然\矿名\珚玉.png,yanyu（珚玉）,"prompt: The mysterious ore jade in the ""Classic of Mountains and Seas"" has a color like turquoise jade, with a faint golden luster. In ancient mythology, jade was seen as a precious gemstone, symbolizing purity and nobility. In the picture, a huge piece of jade stands in the mountains, surrounded by auspicious clouds and exotic flowers and plants, with rolling mountains in the background. The overall style adopts traditional Chinese color ink painting techniques, with warm and elegant colors and smooth and natural lines, showing a classical and mysterious beauty."
嬰垣之玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的神秘矿石嬰垣之玉，色彩斑斓，犹如彩虹般绚丽，表面有细腻的纹理和光泽，散发出淡淡的光芒。周围环绕着祥云和仙鹤，背景为山水画卷，风格参考传统中国彩色水墨画，画面充满神秘与宁静之美。,自然\矿名\嬰垣之玉.png,yingyuanzhiyu（嬰垣之玉）,"prompt: The mysterious ore of ancient mythology, the jade of the infant wall, is colorful, as brilliant as a rainbow, with a delicate texture and luster on the surface, emitting a faint light. Surrounded by auspicious clouds and cranes, the background is landscape paintings, the style is a reference to traditional Chinese color ink painting, and the picture is full of mystery and tranquil beauty."
茈,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学的彩色水墨风格，古代矿石形象，名为茈的神秘矿石，色彩斑斓，以紫色为主色调，带有深邃的光泽，周围环绕着淡淡的雾气，仿佛蕴含着古老的力量，背景为山海经中的奇幻山水，整体氛围神秘而庄重。,自然\矿名\茈.png,ci（茈）,"prompt: Colorful ink style of traditional Chinese aesthetics, ancient ore image, mysterious ore called Hua, colorful, purple as the main color, with a deep luster, surrounded by a faint mist, as if containing ancient power, the background is the fantasy landscape in the Classic of Mountains and Seas, the overall atmosphere is mysterious and solemn."
赭,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：古代矿石赭，色彩以深红为主，质地坚硬，表面有自然形成的纹理，仿佛大地的脉络。背景为山川河流，风格参考古代插画，采用传统中国美学的彩色水墨技法，画面中点缀着几株古木和奇石，展现出一种神秘而古老的氛围。,自然\矿名\赭.png,zhe（赭）,"prompt: Ancient ore ochre, the color is mainly deep red, the texture is hard, and the surface has naturally formed textures, like the veins of the earth. The background is mountains and rivers, the style refers to ancient illustrations, using the color ink technique of traditional Chinese aesthetics, and the picture is dotted with several ancient trees and strange stones, showing a mysterious and ancient atmosphere."
茈石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 《山海经》中的神秘矿石茈石，色彩斑斓如彩虹般绚丽，散发着微弱的光芒。请绘制一块形状奇特、表面光滑的紫色矿石，其上点缀着金色和蓝色的纹理，仿佛蕴含着古老而强大的力量。背景采用中国传统山水画风格，用淡墨勾勒出山川河流，营造出一种神秘而宁静的氛围。,自然\矿名\茈石.png,cishi（茈石）,"prompt: The mysterious ore in the ""Classic of Mountains and Seas"" is as colorful as a rainbow, emitting a faint light. Draw a piece of purple ore with a strange shape and smooth surface, dotted with gold and blue textures, as if it contains ancient and powerful power. The background adopts the style of traditional Chinese landscape painting, outlining mountains and rivers with light ink, creating a mysterious and serene atmosphere."
箴石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块古老的箴石，散发着神秘的光芒，石头表面刻有复杂的符文和图案，仿佛蕴含着远古的智慧。背景是幽暗的山洞，周围点缀着奇异的植物和闪烁的矿石。整体采用彩色水墨风格，融合古代插画的特点，展现出一种古老而神秘的氛围。,自然\矿名\箴石.png,zhenshi（箴石）,"prompt: An ancient proverb stone that exudes a mysterious light, with intricate runes and patterns carved on the surface of the stone, as if containing ancient wisdom. The background is a dark cave, surrounded by exotic plants and shimmering ores. The overall color ink style is adopted, integrating the characteristics of ancient illustrations, showing an ancient and mysterious atmosphere."
藻玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：藻玉，一种神秘的矿石，其色彩斑斓如同深海中的珊瑚与藻类交织而成，散发着幽幽绿光。在古代神话中，它被认为是连接天地的宝物，拥有净化心灵和治愈疾病的力量。请以传统中国美学的彩色水墨风格描绘，画面中藻玉被置于山水之间，周围环绕着轻盈飘渺的云雾，远处是苍翠的山峦和潺潺流水，整体氛围宁静而祥和。,自然\矿名\藻玉.png,zaoyu（藻玉）,"Prompt: Algae jade, a mysterious ore, is as colorful as corals and algae in the deep sea, exuding a faint green light. In ancient mythology, it was believed to be a treasure connecting heaven and earth, possessing the power to purify the mind and heal diseases. Please depict in the color ink style of traditional Chinese aesthetics, in which the algae jade is placed between the mountains and rivers, surrounded by light and ethereal clouds and mist, and in the distance are verdant mountains and gurgling water, the overall atmosphere is quiet and peaceful."
磁石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块古老的磁石，散发着神秘的光芒，周围环绕着淡淡的蓝色光晕。磁石表面布满了细腻的纹理，仿佛记录了千年的历史。背景是中国古代山水画风格，远处是朦胧的山峦和云雾缭绕的景象，近处有几株苍劲的松树。整幅画面采用传统中国美学的彩色水墨风格，色调以淡雅为主，突显出磁石的神秘与古老。,自然\矿名\磁石.png,cishi（磁石）,"Prompt: An ancient magnet that emits a mysterious glow, surrounded by a faint blue halo. The surface of the magnet is covered with delicate textures, as if recording a thousand years of history. The background is the style of ancient Chinese landscape painting, with hazy mountains and misty scenes in the distance, and a few vigorous pine trees nearby. The whole picture adopts the color ink style of traditional Chinese aesthetics, and the color palette is mainly elegant, highlighting the mystery and antiquity of magnets."
赤石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"生欒,",prompt: 一块赤红色的矿石，表面光滑而带有光泽，仿佛内部有火焰在燃烧。矿石周围环绕着淡淡的烟雾，给人一种神秘而古老的感觉。背景是中国古代山水画风格，远处山峦起伏，云雾缭绕，近处是几株苍翠的松树。整幅画面采用传统中国美学的彩色水墨风格，色彩以红、黑、灰为主，充满古朴而典雅的气息。,自然\矿名\赤石.png,chishi（赤石）,"Prompt: A crimson ore with a smooth and shiny surface, as if there was a flame burning inside. The ore is surrounded by a faint smoke, giving it a mysterious and ancient feel. The background is the style of ancient Chinese landscape painting, with undulating mountains and mist in the distance, and a few green pine trees nearby. The whole picture adopts the color ink style of traditional Chinese aesthetics, and the colors are mainly red, black and gray, full of simple and elegant atmosphere."
赤銅,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统美学风格，彩色水墨画，赤铜矿石，矿石表面呈现出深红色与金色交织的光泽，纹理细腻且富有层次感，周围环绕着古老的山川和云雾，背景中隐约可见古代采矿者的身影，他们手持简陋工具，在山间辛勤工作，画面充满神秘而古老的气息。,自然\矿名\赤銅.png,chitong（赤銅）,"Prompt: Traditional Chinese aesthetic style, colorful ink painting, copper ore, the surface of the ore presents a deep red and gold intertwined luster, the texture is delicate and layered, surrounded by ancient mountains and clouds, and the figures of ancient miners are faintly visible in the background, holding rudimentary tools, working hard in the mountains, the picture is full of mystery and ancient atmosphere."
赤鍚,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统山水画风格，赤鍚矿石，色彩鲜艳如同火焰般的红色，矿石表面有金属光泽，纹理细腻且带有自然形成的裂纹，背景为古代山川景色，远处有若隐若现的仙山，近处有清澈的小溪和茂密的松林，整体画面充满神秘与古朴的气息。,自然\矿名\赤鍚.png,chiyang（赤鍚）,"prompt: Traditional Chinese landscape painting style, red yttrium ore, bright red like flames, the surface of the ore has a metallic luster, the texture is fine and with naturally formed cracks, the background is the scenery of ancient mountains and rivers, there are looming fairy mountains in the distance, clear streams and dense pine forests nearby, the overall picture is full of mystery and simplicity."
蒼玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块古老的蒼玉矿石，其表面呈现出深邃的蓝色，仿佛蕴含着无尽的宇宙奥秘。矿石纹理细腻，光泽温润如玉，周围环绕着淡淡的蓝光，如同星辰般璀璨。背景是幽静的山林，古木参天，云雾缭绕，营造出一种神秘而宁静的氛围。整体风格参考古代插画和传统中国美学的彩色水墨风格。,自然\矿名\蒼玉.png,cangyu（蒼玉）,"Prompt: An ancient jade ore with a deep blue surface that seems to contain endless mysteries of the universe. The ore has a delicate texture, a warm luster like jade, and is surrounded by a faint blue light, as bright as the stars. The background is a quiet mountain forest, with towering ancient trees and clouds and mist, creating a mysterious and peaceful atmosphere. The overall style refers to the color ink style of ancient illustration and traditional Chinese aesthetics."
赤銀,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古代神话中的赤銀矿石，色彩鲜艳如火，表面光泽熠熠生辉，背景为山海经中描绘的神秘山脉，周围环绕着淡淡的云雾，采用传统中国美学的彩色水墨风格绘制。,自然\矿名\赤銀.png,chiyin（赤銀）,"Prompt: Red silver ore from ancient Chinese mythology, the color is as bright as fire, the surface is shining, the background is the mysterious mountains depicted in the Classic of Mountains and Seas, surrounded by faint clouds and mist, painted in the colorful ink style of traditional Chinese aesthetics."
丹,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统美学风格，彩色水墨画，矿石丹，红色光泽，质地坚硬，纹理细腻，形状不规则，表面有自然裂纹，背景为山间岩石，周围点缀着青松和云雾，画面充满神秘的自然气息。,自然\矿名\丹.png,dan（丹）,"prompt: Traditional Chinese aesthetic style, colorful ink painting, ore dan, red luster, hard texture, delicate texture, irregular shape, natural cracks on the surface, the background is mountain rocks, surrounded by green pines and clouds, the picture is full of mysterious natural atmosphere."
